"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Feature-Space Adversarial Robustness Certification for Multimodal Large Language Models","https://scispace.com/paper/feature-space-adversarial-robustness-certification-for-ji5b5asj1ail","2026","Journal Article","","Song Xia
Meiwen Ding
Chenqi Kong
Wenhan Yang
Xudong Jiang","10.48550/arxiv.2601.16200","","Multimodal large language models (MLLMs) exhibit strong capabilities across diverse applications, yet remain vulnerable to adversarial perturbations that distort their feature representations and induce erroneous predictions. To address this vulnerability, we propose Feature-space Smoothing (FS), a general framework that provides certified robustness guarantees at the feature representation level of MLLMs. We theoretically prove that FS converts a given feature extractor into a smoothed variant that is guaranteed a certified lower bound on the cosine similarity between clean and adversarial features under $\ell_2$-bounded perturbations. Moreover, we establish that the value of this Feature Cosine Similarity Bound (FCSB) is determined by the intrinsic Gaussian robustness score of the given encoder. Building on this insight, we introduce the Gaussian Smoothness Booster (GSB), a plug-and-play module that enhances the Gaussian robustness score of pretrained MLLMs, thereby strengthening the robustness guaranteed by FS, without requiring additional MLLM retraining. Extensive experiments demonstrate that applying the FS to various MLLMs yields strong certified feature-space robustness and consistently leads to robust task-oriented performance across diverse applications. ","This paper proposes Feature-space Smoothing (FS), a framework providing certified robustness guarantees for multimodal large language models against adversarial perturbations, leveraging a Gaussian robustness score and a plug-and-play module, Gaussian Smoothness Booster (GSB), to enhance robustness without retraining."
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-hua81ajcrzdq","2025","Repository","","","10.5281/zenodo.15347304","","Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking – malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions. ","This research identifies vulnerabilities in Large Language Models (LLMs) and proposes mitigation strategies, demonstrating the ease of hijacking model outputs through prompt injection attacks, highlighting the need for robust defenses and standardized security protocols."
"Bits Leaked per Query: Information-Theoretic Bounds on Adversarial Attacks against LLMs","https://scispace.com/paper/bits-leaked-per-query-information-theoretic-bounds-on-fihmm0zfvlol","2025","Journal Article","","Kaneko, Masahiro
Baldwin, Timothy","10.48550/arxiv.2510.17000","https://scispace.compdf/bits-leaked-per-query-information-theoretic-bounds-on-fihmm0zfvlol.pdf","Adversarial attacks by malicious users that threaten the safety of large language models (LLMs) can be viewed as attempts to infer a target property $T$ that is unknown when an instruction is issued, and becomes knowable only after the model's reply is observed. Examples of target properties $T$ include the binary flag that triggers an LLM's harmful response or rejection, and the degree to which information deleted by unlearning can be restored, both elicited via adversarial instructions. The LLM reveals an \emph{observable signal} $Z$ that potentially leaks hints for attacking through a response containing answer tokens, thinking process tokens, or logits. Yet the scale of information leaked remains anecdotal, leaving auditors without principled guidance and defenders blind to the transparency--risk trade-off. We fill this gap with an information-theoretic framework that computes how much information can be safely disclosed, and enables auditors to gauge how close their methods come to the fundamental limit. Treating the mutual information $I(Z;T)$ between the observation $Z$ and the target property $T$ as the leaked bits per query, we show that achieving error $\varepsilon$ requires at least $\log(1/\varepsilon)/I(Z;T)$ queries, scaling linearly with the inverse leak rate and only logarithmically with the desired accuracy. Thus, even a modest increase in disclosure collapses the attack cost from quadratic to logarithmic in terms of the desired accuracy. Experiments on seven LLMs across system-prompt leakage, jailbreak, and relearning attacks corroborate the theory: exposing answer tokens alone requires about a thousand queries; adding logits cuts this to about a hundred; and revealing the full thinking process trims it to a few dozen. Our results provide the first principled yardstick for balancing transparency and security when deploying LLMs. ","This study establishes information-theoretic bounds on adversarial attacks against large language models, quantifying the ""bits leaked per query"" and revealing a trade-off between transparency and security, with modest disclosure collapsing attack costs from quadratic to logarithmic in desired accuracy."
"Rounding-Guided Backdoor Injection in Deep Learning Model Quantization","https://scispace.com/paper/rounding-guided-backdoor-injection-in-deep-learning-model-anx0i4mx3oq2","2025","Journal Article","","Chen Xiang-xiang
Zhang, Peixin
Sun Jun
Wang Wen-hai
Wang Jingyi","10.48550/arxiv.2510.09647","","Model quantization is a popular technique for deploying deep learning models on resource-constrained environments. However, it may also introduce previously overlooked security risks. In this work, we present QuRA, a novel backdoor attack that exploits model quantization to embed malicious behaviors. Unlike conventional backdoor attacks relying on training data poisoning or model training manipulation, QuRA solely works using the quantization operations. In particular, QuRA first employs a novel weight selection strategy to identify critical weights that influence the backdoor target (with the goal of perserving the model's overall performance in mind). Then, by optimizing the rounding direction of these weights, we amplify the backdoor effect across model layers without degrading accuracy. Extensive experiments demonstrate that QuRA achieves nearly 100% attack success rates in most cases, with negligible performance degradation. Furthermore, we show that QuRA can adapt to bypass existing backdoor defenses, underscoring its threat potential. Our findings highlight critical vulnerability in widely used model quantization process, emphasizing the need for more robust security measures. Our implementation is available at https://github.com/cxx122/QuRA. ",""
"Exploring Post-training Quantization in LLMs from Comprehensive Study to Low Rank Compensation","https://scispace.com/paper/exploring-post-training-quantization-in-llms-from-3tms5gi23s","2024","Journal Article","","Zhewei Yao
Xiaoxia Wu
Cheng Li
Stephen Youn
Yuxiong He","10.1609/aaai.v38i17.29908","https://scispace.compdf/exploring-post-training-quantization-in-llms-from-3tms5gi23s.pdf","Post-training quantization (PTQ) has emerged as a promising technique for mitigating memory consumption and computational costs in large language models (LLMs). However, a systematic examination of various quantization schemes, model families, and quantization bit precision has been absent from the literature. In this paper, we conduct a comprehensive analysis of these factors by investigating the effects of PTQ on weight-only, activation-only, and weight-and-activation quantization using diverse methods such as round-to-nearest (RTN), GPTQ, ZeroQuant, and their variants. We apply these methods to two distinct model families with parameters ranging from 125M to 176B. Our contributions include: (1) a sensitivity analysis revealing that activation quantization is generally more susceptible to weight quantization, with smaller models often outperforming larger models in terms of activation quantization; (2) an evaluation and comparison of existing PTQ methods to optimize model size reduction while minimizing the impact on accuracy, revealing that none of the current methods can achieve the original model quality for quantization with either INT4-weight or INT4-weight-and-INT8-activation; (3) based on these insights, we propose an optimized method called Low-Rank Compensation (LoRC), which employs low-rank matrices to enhance model quality recovery with a minimal increase in model size. ","This study explores post-training quantization in large language models, analyzing various quantization schemes, model families, and precision levels, and proposes an optimized method, Low-Rank Compensation, to enhance model quality recovery with minimal size increase."
"New Paradigms of Adversarial Attacks Against Large Language Models and Their Defense Mechanisms","https://scispace.com/paper/new-paradigms-of-adversarial-attacks-against-large-language-2shciz0c3yt5","2025","Proceedings Article","","Yi Zhou
Xinyao Hou
Luohui Zhou","10.1109/aiahpc66801.2025.11290591","","Large language models are gaining immense popularity, enhancing the usability of intelligent services while introducing unprecedented security challenges. Systems designed to improve question-answering quality may inadvertently leak personal privacy, while jailbreak and prompt injection attacks persistently threaten model defenses and trust. Traditional countermeasures either require additional computational steps or deep insight into model internals—approaches that are costly and ineffective in complex network environments, especially as attack methods evolve rapidly. We developed a novel defense method called LeakSealer, specifically designed for large language models. This approach performs a deep examination of historical dialogues, using semantic fingerprinting and unsupervised clustering to map usage patterns and attack vectors in static scenarios. In dynamic environments, it employs semi-supervised classification combined with human-machine collaboration for real-time defense. This approach requires no insight into the model's inner workings. It is lightweight, scalable, fast, and provides explanations along with recommendations for improvement. Experimental results are promising. LeakSealer outperforms other methods in numerous adversarial scenarios. When detecting jailbreaks, its grouping accuracy reaches 0.97; and in protecting sensitive information, it achieved 0.95 for recovered information and 0.97 AUPRC—both outperforming current methods. This approach not only reduces privacy leakage risks but also enables large language models to operate stably and securely over the long term. Our research demonstrates that combining static analysis with dynamic defense is feasible in adversarial AI environments, offering new insights for managing security issues in large language models.","Researchers introduce LeakSealer, a novel defense method for large language models, using semantic fingerprinting and unsupervised clustering to detect and prevent adversarial attacks, outperforming current methods in numerous scenarios with high accuracy and AUPRC."
"QuIP: 2-Bit Quantization of Large Language Models With Guarantees","https://scispace.com/paper/quip-2-bit-quantization-of-large-language-models-with-596p213zze","2023","Journal Article","arXiv.org","Jerry Chee
Yaohui Cai
Volodymyr Kuleshov
Christopher De Sa","10.48550/arxiv.2307.13304","","This work studies post-training parameter quantization in large language models (LLMs). We introduce quantization with incoherence processing (QuIP), a new method based on the insight that quantization benefits from $\textit{incoherent}$ weight and Hessian matrices, i.e., from the weights being even in magnitude and the directions in which it is important to round them accurately being unaligned with the coordinate axes. QuIP consists of two steps: (1) an adaptive rounding procedure minimizing a quadratic proxy objective; (2) efficient pre- and post-processing that ensures weight and Hessian incoherence via multiplication by random orthogonal matrices. We complement QuIP with the first theoretical analysis for an LLM-scale quantization algorithm, and show that our theory also applies to an existing method, OPTQ. Empirically, we find that our incoherence preprocessing improves several existing quantization algorithms and yields the first LLM quantization methods that produce viable results using only two bits per weight. Our code can be found at https://github.com/Cornell-RelaxML/QuIP.","This work introduces quantization with incoherence processing (QuIP), a new method based on the insight that quantization benefits from weight and Hessian matrices, and improves several existing quantization algorithms and yields the first LLM quantization methods that produce viable results using only two bits per weight."
"SBFA: Single Sneaky Bit Flip Attack to Break Large Language Models","https://scispace.com/paper/sbfa-single-sneaky-bit-flip-attack-to-break-large-language-res0wx5i0wz3","2025","Journal Article","","Chakrabarti, Chaitali
Fan, Deliang","10.48550/arxiv.2509.21843","https://export.arxiv.org/pdf/2509.21843v1.pdf","Model integrity of Large language models (LLMs) has become a pressing security concern with their massive online deployment. Prior Bit-Flip Attacks (BFAs) -- a class of popular AI weight memory fault-injection techniques -- can severely compromise Deep Neural Networks (DNNs): as few as tens of bit flips can degrade accuracy toward random guessing. Recent studies extend BFAs to LLMs and reveal that, despite the intuition of better robustness from modularity and redundancy, only a handful of adversarial bit flips can also cause LLMs' catastrophic accuracy degradation. However, existing BFA methods typically focus on either integer or floating-point models separately, limiting attack flexibility. Moreover, in floating-point models, random bit flips often cause perturbed parameters to extreme values (e.g., flipping in exponent bit), making it not stealthy and leading to numerical runtime error (e.g., invalid tensor values (NaN/Inf)). In this work, for the first time, we propose SBFA (Sneaky Bit-Flip Attack), which collapses LLM performance with only one single bit flip while keeping perturbed values within benign layer-wise weight distribution. It is achieved through iterative searching and ranking through our defined parameter sensitivity metric, ImpactScore, which combines gradient sensitivity and perturbation range constrained by the benign layer-wise weight distribution. A novel lightweight SKIP searching algorithm is also proposed to greatly reduce searching complexity, which leads to successful SBFA searching taking only tens of minutes for SOTA LLMs. Across Qwen, LLaMA, and Gemma models, with only one single bit flip, SBFA successfully degrades accuracy to below random levels on MMLU and SST-2 in both BF16 and INT8 data formats. Remarkably, flipping a single bit out of billions of parameters reveals a severe security concern of SOTA LLM models. ",""
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-m3ibzznm9typ","2025","Journal Article","","","10.5281/zenodo.15347305","","&lt;p&gt;&lt;span&gt;Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking &ndash; malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions.&lt;/span&gt;&lt;/p&gt; ",""
"Properties that allow or prohibit transferability of adversarial attacks among quantized networks","https://scispace.com/paper/properties-that-allow-or-prohibit-transferability-of-mthuip0lgiqc","2024","Repository","","","10.48550/arxiv.2405.09598","","Deep Neural Networks (DNNs) are known to be vulnerable to adversarial examples. Further, these adversarial examples are found to be transferable from the source network in which they are crafted to a black-box target network. As the trend of using deep learning on embedded devices grows, it becomes relevant to study the transferability properties of adversarial examples among compressed networks. In this paper, we consider quantization as a network compression technique and evaluate the performance of transfer-based attacks when the source and target networks are quantized at different bitwidths. We explore how algorithm specific properties affect transferability by considering various adversarial example generation algorithms. Furthermore, we examine transferability in a more realistic scenario where the source and target networks may differ in bitwidth and other model-related properties like capacity and architecture. We find that although quantization reduces transferability, certain attack types demonstrate an ability to enhance it. Additionally, the average transferability of adversarial examples among quantized versions of a network can be used to estimate the transferability to quantized target networks with varying capacity and architecture. ",""
"Properties that allow or prohibit transferability of adversarial attacks among quantized networks","https://scispace.com/paper/properties-that-allow-or-prohibit-transferability-of-3vkm21pybw","2024","Journal Article","","Abhishek Shrestha
Jurgen Grossmann","10.1145/3644032.3644453","","Deep Neural Networks (DNNs) are known to be vulnerable to adversarial examples. Further, these adversarial examples are found to be transferable from the source network in which they are crafted to a black-box target network. As the trend of using deep learning on embedded devices grows, it becomes relevant to study the transferability properties of adversarial examples among compressed networks. In this paper, we consider quantization as a network compression technique and evaluate the performance of transfer-based attacks when the source and target networks are quantized at different bitwidths. We explore how algorithm specific properties affect transferability by considering various adversarial example generation algorithms. Furthermore, we examine transferability in a more realistic scenario where the source and target networks may differ in bitwidth and other model-related properties like capacity and architecture. We find that although quantization reduces transferability, certain attack types demonstrate an ability to enhance it. Additionally, the average transferability of adversarial examples among quantized versions of a network can be used to estimate the transferability to quantized target networks with varying capacity and architecture.","Quantization reduces transferability of adversarial examples, but certain attack types can enhance it. Transferability between quantized networks can be used to estimate transferability to target networks with varying capacity and architecture."
"Improving the Robustness of Quantized Deep Neural Networks to White-Box Attacks using Stochastic Quantization and Information-Theoretic Ensemble Training","https://scispace.com/paper/improving-the-robustness-of-quantized-deep-neural-networks-36ccu0b6gq","2023","Journal Article","arXiv.org","Saurabh Farkya
Aswin Raghavan
Avi Ziskind","10.48550/arxiv.2312.00105","","Most real-world applications that employ deep neural networks (DNNs) quantize them to low precision to reduce the compute needs. We present a method to improve the robustness of quantized DNNs to white-box adversarial attacks. We first tackle the limitation of deterministic quantization to fixed ``bins'' by introducing a differentiable Stochastic Quantizer (SQ). We explore the hypothesis that different quantizations may collectively be more robust than each quantized DNN. We formulate a training objective to encourage different quantized DNNs to learn different representations of the input image. The training objective captures diversity and accuracy via mutual information between ensemble members. Through experimentation, we demonstrate substantial improvement in robustness against $L_\infty$ attacks even if the attacker is allowed to backpropagate through SQ (e.g.,>50\% accuracy to PGD(5/255) on CIFAR10 without adversarial training), compared to vanilla DNNs as well as existing ensembles of quantized DNNs. We extend the method to detect attacks and generate robustness profiles in the adversarial information plane (AIP), towards a unified analysis of different threat models by correlating the MI and accuracy.","The method to improve the robustness of quantized DNNs to white-box adversarial attacks is presented and extended to detect attacks and generate robustness profiles in the adversarial information plane (AIP), towards a unified analysis of different threat models by correlate the MI and accuracy."
"LLM Security and Safety: Insights from Homotopy-Inspired Prompt Obfuscation","https://scispace.com/paper/llm-security-and-safety-insights-from-homotopy-inspired-mqehu6d6nbfr","2026","Journal Article","","Luis Lazo
Hamed Jelodar
Roozbeh Razavi-Far","10.48550/arxiv.2601.14528","","In this study, we propose a homotopy-inspired prompt obfuscation framework to enhance understanding of security and safety vulnerabilities in Large Language Models (LLMs). By systematically applying carefully engineered prompts, we demonstrate how latent model behaviors can be influenced in unexpected ways. Our experiments encompassed 15,732 prompts, including 10,000 high-priority cases, across LLama, Deepseek, KIMI for code generation, and Claude to verify. The results reveal critical insights into current LLM safeguards, highlighting the need for more robust defense mechanisms, reliable detection strategies, and improved resilience. Importantly, this work provides a principled framework for analyzing and mitigating potential weaknesses, with the goal of advancing safe, responsible, and trustworthy AI technologies. ","This study proposes a homotopy-inspired prompt obfuscation framework to analyze and mitigate security and safety vulnerabilities in Large Language Models, revealing critical insights into current safeguards and highlighting the need for more robust defense mechanisms."
"ZeroQuant-V2: Exploring Post-training Quantization in LLMs from Comprehensive Study to Low Rank Compensation","https://scispace.com/paper/zeroquant-v2-exploring-post-training-quantization-in-llms-3k2a54bi","2023","","","Zhewei Yao
Xiaoxia Wu
Cheng Li
Stephen Youn
Yuxiong He","","","Post-training quantization (PTQ) has emerged as a promising technique for mitigating memory consumption and computational costs in large language models (LLMs). However, a systematic examination of various quantization schemes, model families, and quantization bit precision has been absent from the literature. In this paper, we conduct a comprehensive analysis of these factors by investigating the effects of PTQ on weight-only, activation-only, and weight-and-activation quantization using diverse methods such as round-to-nearest (RTN), GPTQ, ZeroQuant, and their variants. We apply these methods to two distinct model families with parameters ranging from 125M to 176B. Our contributions include: (1) a sensitivity analysis revealing that activation quantization is generally more susceptible to weight quantization, with smaller models often outperforming larger models in terms of activation quantization; (2) an evaluation and comparison of existing PTQ methods to optimize model size reduction while minimizing the impact on accuracy, revealing that none of the current methods can achieve the original model quality for quantization with either INT4-weight or INT4-weight-and-INT8-activation; (3) based on these insights, we propose an optimized method called Low-Rank Compensation (LoRC), which employs low-rank matrices to enhance model quality recovery with a minimal increase in model size.","In this article , the effects of post-training quantization on weight-only, activation-only and weight-and-activation quantization using diverse methods such as round-to-nearest (RTN), GPTQ, ZeroQuant, and their variants are investigated."
"Quantization Blindspots: How Model Compression Breaks Backdoor Defenses","https://scispace.com/paper/quantization-blindspots-how-model-compression-breaks-yo4sjacuzyzy","2025","Journal Article","arXiv.org","R. Pandey
Eric Ye","10.48550/arxiv.2512.06243","https://export.arxiv.org/pdf/2512.06243v1.pdf","Backdoor attacks embed input-dependent malicious behavior into neural networks while preserving high clean accuracy, making them a persistent threat for deployed ML systems. At the same time, real-world deployments almost never serve full-precision models: post-training quantization to INT8 or lower precision is now standard practice for reducing memory and latency. This work asks a simple question: how do existing backdoor defenses behave under standard quantization pipelines? We conduct a systematic empirical study of five representative defenses across three precision settings (FP32, INT8 dynamic, INT4 simulated) and two standard vision benchmarks using a canonical BadNet attack. We observe that INT8 quantization reduces the detection rate of all evaluated defenses to 0% while leaving attack success rates above 99%. For INT4, we find a pronounced dataset dependence: Neural Cleanse remains effective on GTSRB but fails on CIFAR-10, even though backdoors continue to survive quantization with attack success rates above 90%. Our results expose a mismatch between how defenses are commonly evaluated (on FP32 models) and how models are actually deployed (in quantized form), and they highlight quantization robustness as a necessary axis in future evaluations and designs of backdoor defenses.","Existing backdoor defenses fail to detect attacks when models are quantized to INT8 or lower precision, with detection rates dropping to 0% and attack success rates remaining above 99%, exposing a mismatch between evaluation and deployment settings."
"Adversarial Attacks on Large Language Models Using Regularized
  Relaxation","https://scispace.com/paper/adversarial-attacks-on-large-language-models-using-43bjo9erwwin","2024","Journal Article","","Samuel Jacob Chacko
S Biswas
Chashi Mahiul Islam
Fatema Tabassum Liza
Xiuwen Liu","10.48550/arxiv.2410.19160","https://scispace.compdf/adversarial-attacks-on-large-language-models-using-43bjo9erwwin.pdf","As powerful Large Language Models (LLMs) are now widely used for numerous practical applications, their safety is of critical importance. While alignment techniques have significantly improved overall safety, LLMs remain vulnerable to carefully crafted adversarial inputs. Consequently, adversarial attack methods are extensively used to study and understand these vulnerabilities. However, current attack methods face significant limitations. Those relying on optimizing discrete tokens suffer from limited efficiency, while continuous optimization techniques fail to generate valid tokens from the model's vocabulary, rendering them impractical for real-world applications. In this paper, we propose a novel technique for adversarial attacks that overcomes these limitations by leveraging regularized gradients with continuous optimization methods. Our approach is two orders of magnitude faster than the state-of-the-art greedy coordinate gradient-based method, significantly improving the attack success rate on aligned language models. Moreover, it generates valid tokens, addressing a fundamental limitation of existing continuous optimization methods. We demonstrate the effectiveness of our attack on five state-of-the-art LLMs using four datasets. ","This paper proposes a novel adversarial attack technique for Large Language Models using regularized relaxation, overcoming limitations of existing methods by achieving faster attack success rates and generating valid tokens."
"Machine Unlearning Meets Adversarial Robustness via Constrained Interventions on LLMs","https://scispace.com/paper/machine-unlearning-meets-adversarial-robustness-via-7bsf6t3wy8gd","2025","Journal Article","","","10.48550/arxiv.2510.03567","https://scispace.compdf/machine-unlearning-meets-adversarial-robustness-via-7bsf6t3wy8gd.pdf","With the increasing adoption of Large Language Models (LLMs), more customization is needed to ensure privacy-preserving and safe generation. We address this objective from two critical aspects: unlearning of sensitive information and robustness to jail-breaking attacks. We investigate various constrained optimization formulations that address both aspects in a \emph{unified manner}, by finding the smallest possible interventions on LLM weights that either make a given vocabulary set unreachable or embed the LLM with robustness to tailored attacks by shifting part of the weights to a \emph{safer} region. Beyond unifying two key properties, this approach contrasts with previous work in that it doesn't require an oracle classifier that is typically not available or represents a computational overhead. Surprisingly, we find that the simplest point-wise constraint-based intervention we propose leads to better performance than max-min interventions, while having a lower computational cost. Comparison against state-of-the-art defense methods demonstrates superior performance of the proposed approach. ","This research proposes a unified approach to ensure privacy-preserving and safe generation in Large Language Models (LLMs) by combining machine unlearning and adversarial robustness through constrained interventions, outperforming state-of-the-art defense methods."
"Efficient and Stealthy Jailbreak Attacks via Adversarial Prompt Distillation from LLMs to SLMs","https://scispace.com/paper/efficient-and-stealthy-jailbreak-attacks-via-adversarial-ej4wg3c2c6ja","","Journal Article","arXiv.org","Xiang Li
Chong Zhang
Jia Wang
Yushi Li
Xiaobo Jin","10.48550/arxiv.2506.17231","https://export.arxiv.org/pdf/2506.17231v2.pdf","As the scale and complexity of jailbreaking attacks on large language models (LLMs) continue to escalate, their efficiency and practical applicability are constrained, posing a profound challenge to LLM security. Jailbreaking techniques have advanced from manual prompt engineering to automated methodologies. Recent advances have automated jailbreaking approaches that harness LLMs to generate jailbreak instructions and adversarial examples, delivering encouraging results. Nevertheless, these methods universally include an LLM generation phase, which, due to the complexities of deploying and reasoning with LLMs, impedes effective implementation and broader adoption. To mitigate this issue, we introduce \textbf{Adversarial Prompt Distillation}, an innovative framework that integrates masked language modeling, reinforcement learning, and dynamic temperature control to distill LLM jailbreaking prowess into smaller language models (SLMs). This methodology enables efficient, robust jailbreak attacks while maintaining high success rates and accommodating a broader range of application contexts. Empirical evaluations affirm the approach's superiority in attack efficacy, resource optimization, and cross-model versatility. Our research underscores the practicality of transferring jailbreak capabilities to SLMs, reveals inherent vulnerabilities in LLMs, and provides novel insights to advance LLM security investigations. Our code is available at: https://github.com/lxgem/Efficient_and_Stealthy_Jailbreak_Attacks_via_Adversarial_Prompt.","Researchers introduce Adversarial Prompt Distillation, a framework that distills large language model (LLM) jailbreaking capabilities into smaller language models (SLMs), enabling efficient, robust, and versatile jailbreak attacks with high success rates."
"BadLingual: A Novel Lingual-Backdoor Attack against Large Language Models","https://scispace.com/paper/badlingual-a-novel-lingual-backdoor-attack-against-large-07fb3pg6rkhy","2025","Journal Article","","Wang, Zihan
Li Hong-Wei
Zhang Rui
Jiang Wen-bo
Chen, Kangjie
Zhang, Tianwei
Zhao Qing-chuan
Xu Guowen","10.48550/arxiv.2505.03501","https://scispace.compdf/badlingual-a-novel-lingual-backdoor-attack-against-large-07fb3pg6rkhy.pdf","In this paper, we present a new form of backdoor attack against Large Language Models (LLMs): lingual-backdoor attacks. The key novelty of lingual-backdoor attacks is that the language itself serves as the trigger to hijack the infected LLMs to generate inflammatory speech. They enable the precise targeting of a specific language-speaking group, exacerbating racial discrimination by malicious entities. We first implement a baseline lingual-backdoor attack, which is carried out by poisoning a set of training data for specific downstream tasks through translation into the trigger language. However, this baseline attack suffers from poor task generalization and is impractical in real-world settings. To address this challenge, we design BadLingual, a novel task-agnostic lingual-backdoor, capable of triggering any downstream tasks within the chat LLMs, regardless of the specific questions of these tasks. We design a new approach using PPL-constrained Greedy Coordinate Gradient-based Search (PGCG) based adversarial training to expand the decision boundary of lingual-backdoor, thereby enhancing the generalization ability of lingual-backdoor across various tasks. We perform extensive experiments to validate the effectiveness of our proposed attacks. Specifically, the baseline attack achieves an ASR of over 90% on the specified tasks. However, its ASR reaches only 37.61% across six tasks in the task-agnostic scenario. In contrast, BadLingual brings up to 37.35% improvement over the baseline. Our study sheds light on a new perspective of vulnerabilities in LLMs with multilingual capabilities and is expected to promote future research on the potential defenses to enhance the LLMs' robustness ",""
"TriQDef: Disrupting Semantic and Gradient Alignment to Prevent Adversarial Patch Transferability in Quantized Neural Networks","https://scispace.com/paper/triqdef-disrupting-semantic-and-gradient-alignment-to-p3jfa7hfkmrz","2025","Journal Article","","Amira Guesmi
Bassem Ouni
Muhammad Shafique","10.48550/arxiv.2508.12132","https://scispace.compdf/triqdef-disrupting-semantic-and-gradient-alignment-to-p3jfa7hfkmrz.pdf","Quantized Neural Networks (QNNs) are increasingly deployed in edge and resource-constrained environments due to their efficiency in computation and memory usage. While shown to distort the gradient landscape and weaken conventional pixel-level attacks, it provides limited robustness against patch-based adversarial attacks-localized, high-saliency perturbations that remain surprisingly transferable across bit-widths. Existing defenses either overfit to fixed quantization settings or fail to address this cross-bit generalization vulnerability. We introduce \textbf{TriQDef}, a tri-level quantization-aware defense framework designed to disrupt the transferability of patch-based adversarial attacks across QNNs. TriQDef consists of: (1) a Feature Disalignment Penalty (FDP) that enforces semantic inconsistency by penalizing perceptual similarity in intermediate representations; (2) a Gradient Perceptual Dissonance Penalty (GPDP) that explicitly misaligns input gradients across bit-widths by minimizing structural and directional agreement via Edge IoU and HOG Cosine metrics; and (3) a Joint Quantization-Aware Training Protocol that unifies these penalties within a shared-weight training scheme across multiple quantization levels. Extensive experiments on CIFAR-10 and ImageNet demonstrate that TriQDef reduces Attack Success Rates (ASR) by over 40\% on unseen patch and quantization combinations, while preserving high clean accuracy. Our findings underscore the importance of disrupting both semantic and perceptual gradient alignment to mitigate patch transferability in QNNs. ","TriQDef, a tri-level defense framework, disrupts semantic and gradient alignment to prevent patch-based adversarial attacks in Quantized Neural Networks, reducing Attack Success Rates by over 40% on unseen patch and quantization combinations while preserving high clean accuracy."
