"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"AutoBackdoor: Automating Backdoor Attacks via LLM Agents","https://scispace.com/paper/autobackdoor-automating-backdoor-attacks-via-llm-agents-9unpsdfn475f","2025","Journal Article","arXiv.org","Yige Li
Zhe Li
Wei Zhao
Nay Myat Min
Hanxun Huang
Xingjun Ma
Junfeng Sun","10.48550/arxiv.2511.16709","https://export.arxiv.org/pdf/2511.16709v1.pdf","Backdoor attacks pose a serious threat to the secure deployment of large language models (LLMs), enabling adversaries to implant hidden behaviors triggered by specific inputs. However, existing methods often rely on manually crafted triggers and static data pipelines, which are rigid, labor-intensive, and inadequate for systematically evaluating modern defense robustness. As AI agents become increasingly capable, there is a growing need for more rigorous, diverse, and scalable \textit{red-teaming frameworks} that can realistically simulate backdoor threats and assess model resilience under adversarial conditions. In this work, we introduce \textsc{AutoBackdoor}, a general framework for automating backdoor injection, encompassing trigger generation, poisoned data construction, and model fine-tuning via an autonomous agent-driven pipeline. Unlike prior approaches, AutoBackdoor uses a powerful language model agent to generate semantically coherent, context-aware trigger phrases, enabling scalable poisoning across arbitrary topics with minimal human effort. We evaluate AutoBackdoor under three realistic threat scenarios, including \textit{Bias Recommendation}, \textit{Hallucination Injection}, and \textit{Peer Review Manipulation}, to simulate a broad range of attacks. Experiments on both open-source and commercial models, including LLaMA-3, Mistral, Qwen, and GPT-4o, demonstrate that our method achieves over 90\% attack success with only a small number of poisoned samples. More importantly, we find that existing defenses often fail to mitigate these attacks, underscoring the need for more rigorous and adaptive evaluation techniques against agent-driven threats as explored in this work. All code, datasets, and experimental configurations will be merged into our primary repository at https://github.com/bboylyg/BackdoorLLM.","Researchers introduce AutoBackdoor, a framework that automates backdoor attacks on large language models using a language model agent to generate triggers, achieving over 90% attack success with minimal human effort and highlighting the need for more robust defenses."
"Certifiably Robust RAG against Retrieval Corruption","https://scispace.com/paper/certifiably-robust-rag-against-retrieval-corruption-1hrewmjgr8","2024","Preprint","","Chong Xiang
Tong Wu
Zexuan Zhong
David Wagner
Danqi Chen
Prateek Mittal","10.48550/arxiv.2405.15556","https://scispace.compdf/certifiably-robust-rag-against-retrieval-corruption-1hrewmjgr8.pdf","Retrieval-augmented generation (RAG) has been shown vulnerable to retrieval corruption attacks: an attacker can inject malicious passages into retrieval results to induce inaccurate responses. In this paper, we propose RobustRAG as the first defense framework against retrieval corruption attacks. The key insight of RobustRAG is an isolate-then-aggregate strategy: we get LLM responses from each passage in isolation and then securely aggregate these isolated responses. To instantiate RobustRAG, we design keyword-based and decoding-based algorithms for securely aggregating unstructured text responses. Notably, RobustRAG can achieve certifiable robustness: we can formally prove and certify that, for certain queries, RobustRAG can always return accurate responses, even when the attacker has full knowledge of our defense and can arbitrarily inject a small number of malicious passages. We evaluate RobustRAG on open-domain QA and long-form text generation datasets and demonstrate its effectiveness and generalizability across various tasks and datasets. ","RobustRAG is the first defense framework against retrieval corruption attacks that achieves certifiable robustness. It uses an isolate-then-aggregate strategy to securely aggregate responses from each passage."
"Token-Level Precise Attack on RAG: Searching for the Best Alternatives to Mislead Generation","https://scispace.com/paper/token-level-precise-attack-on-rag-searching-for-the-best-ogo2lbmlhbzw","2025","Journal Article","arXiv.org","Zizhong Li
Haopeng Zhang
Jiawei Zhang","10.48550/arxiv.2508.03110","https://scispace.compdf/token-level-precise-attack-on-rag-searching-for-the-best-ogo2lbmlhbzw.pdf","While large language models (LLMs) have achieved remarkable success in providing trustworthy responses for knowledge-intensive tasks, they still face critical limitations such as hallucinations and outdated knowledge. To address these issues, the retrieval-augmented generation (RAG) framework enhances LLMs with access to external knowledge via a retriever, enabling more accurate and real-time outputs about the latest events. However, this integration brings new security vulnerabilities: the risk that malicious content in the external database can be retrieved and used to manipulate model outputs. Although prior work has explored attacks on RAG systems, existing approaches either rely heavily on access to the retriever or fail to jointly consider both retrieval and generation stages, limiting their effectiveness, particularly in black-box scenarios. To overcome these limitations, we propose Token-level Precise Attack on the RAG (TPARAG), a novel framework that targets both white-box and black-box RAG systems. TPARAG leverages a lightweight white-box LLM as an attacker to generate and iteratively optimize malicious passages at the token level, ensuring both retrievability and high attack success in generation. Extensive experiments on open-domain QA datasets demonstrate that TPARAG consistently outperforms previous approaches in retrieval-stage and end-to-end attack effectiveness. These results further reveal critical vulnerabilities in RAG pipelines and offer new insights into improving their robustness.","This study proposes TPARAG, a novel framework that attacks RAG systems via token-level precise manipulation, outperforming previous approaches in retrieval-stage and end-to-end attack effectiveness, revealing critical vulnerabilities in RAG pipelines and improving robustness."
"UniC-RAG: Universal Knowledge Corruption Attacks to Retrieval-Augmented Generation","https://scispace.com/paper/unic-rag-universal-knowledge-corruption-attacks-to-retrieval-sajtus1hhxeu","2025","Journal Article","arXiv.org","Runpeng Geng
Yanting Wang
Ying Chen
Jinyuan Jia","10.48550/arxiv.2508.18652","https://scispace.compdf/unic-rag-universal-knowledge-corruption-attacks-to-retrieval-sajtus1hhxeu.pdf","Retrieval-augmented generation (RAG) systems are widely deployed in real-world applications in diverse domains such as finance, healthcare, and cybersecurity. However, many studies showed that they are vulnerable to knowledge corruption attacks, where an attacker can inject adversarial texts into the knowledge database of a RAG system to induce the LLM to generate attacker-desired outputs. Existing studies mainly focus on attacking specific queries or queries with similar topics (or keywords). In this work, we propose UniC-RAG, a universal knowledge corruption attack against RAG systems. Unlike prior work, UniC-RAG jointly optimizes a small number of adversarial texts that can simultaneously attack a large number of user queries with diverse topics and domains, enabling an attacker to achieve various malicious objectives, such as directing users to malicious websites, triggering harmful command execution, or launching denial-of-service attacks. We formulate UniC-RAG as an optimization problem and further design an effective solution to solve it, including a balanced similarity-based clustering method to enhance the attack's effectiveness. Our extensive evaluations demonstrate that UniC-RAG is highly effective and significantly outperforms baselines. For instance, UniC-RAG could achieve over 90% attack success rate by injecting 100 adversarial texts into a knowledge database with millions of texts to simultaneously attack a large set of user queries (e.g., 2,000). Additionally, we evaluate existing defenses and show that they are insufficient to defend against UniC-RAG, highlighting the need for new defense mechanisms in RAG systems.","This paper proposes UniC-RAG, a universal knowledge corruption attack against retrieval-augmented generation systems, enabling attackers to achieve various malicious objectives by injecting a small number of adversarial texts into the knowledge database."
"""Glue pizza and eat rocks"" -- Exploiting Vulnerabilities in
  Retrieval-Augmented Generative Models","https://scispace.com/paper/glue-pizza-and-eat-rocks-exploiting-vulnerabilities-in-4c9cdu3kis","2024","Journal Article","","Zhen Tan
Chengshuai Zhao
Raha Moraffah
Yifan Li
Song Wang
Jundong Li
Tianlong Chen
Huan Liu","10.48550/arxiv.2406.19417","https://scispace.compdf/glue-pizza-and-eat-rocks-exploiting-vulnerabilities-in-4c9cdu3kis.pdf","Retrieval-Augmented Generative (RAG) models enhance Large Language Models (LLMs) by integrating external knowledge bases, improving their performance in applications like fact-checking and information searching. In this paper, we demonstrate a security threat where adversaries can exploit the openness of these knowledge bases by injecting deceptive content into the retrieval database, intentionally changing the model's behavior. This threat is critical as it mirrors real-world usage scenarios where RAG systems interact with publicly accessible knowledge bases, such as web scrapings and user-contributed data pools. To be more realistic, we target a realistic setting where the adversary has no knowledge of users' queries, knowledge base data, and the LLM parameters. We demonstrate that it is possible to exploit the model successfully through crafted content uploads with access to the retriever. Our findings emphasize an urgent need for security measures in the design and deployment of RAG systems to prevent potential manipulation and ensure the integrity of machine-generated content. ","Researchers expose a security threat in Retrieval-Augmented Generative (RAG) models, demonstrating how adversaries can inject deceptive content into knowledge bases, manipulating model behavior, and compromising the integrity of machine-generated content in real-world applications."
"ConfusedPilot: Confused Deputy Risks in RAG-based LLMs","https://scispace.com/paper/confusedpilot-confused-deputy-risks-in-rag-based-llms-6qgwqcxj50uw","2024","Journal Article","arXiv.org","Ayush RoyChowdhury
Mulong Luo
Prateek Sahu
Sarbartha Banerjee
Mohit Tiwari","10.48550/arxiv.2408.04870","","Retrieval augmented generation (RAG) is a process where a large language model (LLM) retrieves useful information from a database and then generates the responses. It is becoming popular in enterprise settings for daily business operations. For example, Copilot for Microsoft 365 has accumulated millions of businesses. However, the security implications of adopting such RAG-based systems are unclear. In this paper, we introduce ConfusedPilot, a class of security vulnerabilities of RAG systems that confuse Copilot and cause integrity and confidentiality violations in its responses. First, we investigate a vulnerability that embeds malicious text in the modified prompt in RAG, corrupting the responses generated by the LLM. Second, we demonstrate a vulnerability that leaks secret data, which leverages the caching mechanism during retrieval. Third, we investigate how both vulnerabilities can be exploited to propagate misinformation within the enterprise and ultimately impact its operations, such as sales and manufacturing. We also discuss the root cause of these attacks by investigating the architecture of a RAG-based system. This study highlights the security vulnerabilities in today's RAG-based systems and proposes design guidelines to secure future RAG-based systems.","This paper introduces ConfusedPilot, a class of security vulnerabilities in Retrieval Augmented Generation (RAG) systems, including Copilot, that compromise integrity and confidentiality, enabling malicious text embedding, secret data leakage, and misinformation propagation in enterprise settings."
"Attack and defense techniques in large language models: A survey and new perspectives","https://scispace.com/paper/attack-and-defense-techniques-in-large-language-models-a-wgfu4eq4tmxc","2025","Journal Article","","Liao, Zhiyu
Chen Kang
Lin Yuan-guo
Li, Kangkang
Liu Yunxuan
Chen Hefeng
Huang Xing-wang
Yu Yuanhui","10.48550/arxiv.2505.00976","https://scispace.compdf/attack-and-defense-techniques-in-large-language-models-a-wgfu4eq4tmxc.pdf","Large Language Models (LLMs) have become central to numerous natural language processing tasks, but their vulnerabilities present significant security and ethical challenges. This systematic survey explores the evolving landscape of attack and defense techniques in LLMs. We classify attacks into adversarial prompt attack, optimized attacks, model theft, as well as attacks on application of LLMs, detailing their mechanisms and implications. Consequently, we analyze defense strategies, including prevention-based and detection-based defense methods. Although advances have been made, challenges remain to adapt to the dynamic threat landscape, balance usability with robustness, and address resource constraints in defense implementation. We highlight open problems, including the need for adaptive scalable defenses, explainable security techniques, and standardized evaluation frameworks. This survey provides actionable insights and directions for developing secure and resilient LLMs, emphasizing the importance of interdisciplinary collaboration and ethical considerations to mitigate risks in real-world applications. ",""
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-hua81ajcrzdq","2025","Repository","","","10.5281/zenodo.15347304","","Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking – malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions. ","This research identifies vulnerabilities in Large Language Models (LLMs) and proposes mitigation strategies, demonstrating the ease of hijacking model outputs through prompt injection attacks, highlighting the need for robust defenses and standardized security protocols."
"The Best Defense is a Good Offense: Countering LLM-Powered Cyberattacks","https://scispace.com/paper/the-best-defense-is-a-good-offense-countering-llm-powered-5u9hi65evkt7","2024","Journal Article","","Daniel Ayzenshteyn
Roy Weiss
Yisroel Mirsky","10.48550/arxiv.2410.15396","https://scispace.compdf/the-best-defense-is-a-good-offense-countering-llm-powered-5u9hi65evkt7.pdf","As large language models (LLMs) continue to evolve, their potential use in automating cyberattacks becomes increasingly likely. With capabilities such as reconnaissance, exploitation, and command execution, LLMs could soon become integral to autonomous cyber agents, capable of launching highly sophisticated attacks. In this paper, we introduce novel defense strategies that exploit the inherent vulnerabilities of attacking LLMs. By targeting weaknesses such as biases, trust in input, memory limitations, and their tunnel-vision approach to problem-solving, we develop techniques to mislead, delay, or neutralize these autonomous agents. We evaluate our defenses under black-box conditions, starting with single prompt-response scenarios and progressing to real-world tests using custom-built CTF machines. Our results show defense success rates of up to 90\%, demonstrating the effectiveness of turning LLM vulnerabilities into defensive strategies against LLM-driven cyber threats. ","Researchers develop novel defense strategies against LLM-powered cyberattacks by exploiting vulnerabilities such as biases, trust in input, and memory limitations, achieving up to 90% defense success rates in black-box evaluations and real-world tests."
"Provably Secure Retrieval-Augmented Generation","https://scispace.com/paper/provably-secure-retrieval-augmented-generation-wp1flclqhi3m","2025","Journal Article","arXiv.org","Pengcheng Zhou
Yinglun Feng
Zhongliang Yang","10.48550/arxiv.2508.01084","https://scispace.compdf/provably-secure-retrieval-augmented-generation-wp1flclqhi3m.pdf","Although Retrieval-Augmented Generation (RAG) systems have been widely applied, the privacy and security risks they face, such as data leakage and data poisoning, have not been systematically addressed yet. Existing defense strategies primarily rely on heuristic filtering or enhancing retriever robustness, which suffer from limited interpretability, lack of formal security guarantees, and vulnerability to adaptive attacks. To address these challenges, this paper proposes the first provably secure framework for RAG systems(SAG). Our framework employs a pre-storage full-encryption scheme to ensure dual protection of both retrieved content and vector embeddings, guaranteeing that only authorized entities can access the data. Through formal security proofs, we rigorously verify the scheme's confidentiality and integrity under a computational security model. Extensive experiments across multiple benchmark datasets demonstrate that our framework effectively resists a range of state-of-the-art attacks. This work establishes a theoretical foundation and practical paradigm for verifiably secure RAG systems, advancing AI-powered services toward formally guaranteed security.","This paper proposes SAG, a provably secure framework for Retrieval-Augmented Generation (RAG) systems, employing full-encryption to protect data and vector embeddings, and rigorously verifying confidentiality and integrity through formal security proofs."
"Machine Against the RAG: Jamming Retrieval-Augmented Generation with
  Blocker Documents","https://scispace.com/paper/machine-against-the-rag-jamming-retrieval-augmented-3shx0nuzo8","2024","Preprint","","Avital Shafran
Roei Schuster
Vitaly Shmatikov","10.48550/arxiv.2406.05870","https://scispace.compdf/machine-against-the-rag-jamming-retrieval-augmented-3shx0nuzo8.pdf","Retrieval-augmented generation (RAG) systems respond to queries by retrieving relevant documents from a knowledge database, then generating an answer by applying an LLM to the retrieved documents. We demonstrate that RAG systems that operate on databases with potentially untrusted content are vulnerable to a new class of denial-of-service attacks we call jamming. An adversary can add a single ``blocker'' document to the database that will be retrieved in response to a specific query and, furthermore, result in the RAG system not answering the query - ostensibly because it lacks the information or because the answer is unsafe. We describe and analyze several methods for generating blocker documents, including a new method based on black-box optimization that does not require the adversary to know the embedding or LLM used by the target RAG system, nor access to an auxiliary LLM to generate blocker documents. We measure the efficacy of the considered methods against several LLMs and embeddings, and demonstrate that the existing safety metrics for LLMs do not capture their vulnerability to jamming. We then discuss defenses against blocker documents. ","RAG systems are vulnerable to jamming attacks that exploit the retrieval-augmented generation process. A single blocker document can prevent the system from answering a query. Existing safety metrics for LLMs do not capture their vulnerability to jamming."
"Mitigating Privacy Risks in LLM Embeddings from Embedding Inversion","https://scispace.com/paper/mitigating-privacy-risks-in-llm-embeddings-from-embedding-2hfjgib2alsk","2024","Journal Article","","Tiantian Liu
Hongwei Yao
Tong Wu
Zhan Qin
Lin Feng
Kui Ren
Chun Chen","10.48550/arxiv.2411.05034","https://scispace.compdf/mitigating-privacy-risks-in-llm-embeddings-from-embedding-2hfjgib2alsk.pdf","Embeddings have become a cornerstone in the functionality of large language models (LLMs) due to their ability to transform text data into rich, dense numerical representations that capture semantic and syntactic properties. These embedding vector databases serve as the long-term memory of LLMs, enabling efficient handling of a wide range of natural language processing tasks. However, the surge in popularity of embedding vector databases in LLMs has been accompanied by significant concerns about privacy leakage. Embedding vector databases are particularly vulnerable to embedding inversion attacks, where adversaries can exploit the embeddings to reverse-engineer and extract sensitive information from the original text data. Existing defense mechanisms have shown limitations, often struggling to balance security with the performance of downstream tasks. To address these challenges, we introduce Eguard, a novel defense mechanism designed to mitigate embedding inversion attacks. Eguard employs a transformer-based projection network and text mutual information optimization to safeguard embeddings while preserving the utility of LLMs. Our approach significantly reduces privacy risks, protecting over 95% of tokens from inversion while maintaining high performance across downstream tasks consistent with original embeddings. ","Researchers introduce Eguard, a novel defense mechanism to mitigate embedding inversion attacks in large language models, reducing privacy risks by over 95% while preserving model performance, addressing limitations of existing defense mechanisms."
"Mitigating Backdoor Threats to Large Language Models: Advancement and
  Challenges","https://scispace.com/paper/mitigating-backdoor-threats-to-large-language-models-29sqnp442gam","2024","Journal Article","","Qin Liu
Wenjie Mo
Terry Tong
Jiashu Xu
Fei Wang
Chaowei Xiao
Muhao Chen","10.48550/arxiv.2409.19993","https://scispace.compdf/mitigating-backdoor-threats-to-large-language-models-29sqnp442gam.pdf","The advancement of Large Language Models (LLMs) has significantly impacted various domains, including Web search, healthcare, and software development. However, as these models scale, they become more vulnerable to cybersecurity risks, particularly backdoor attacks. By exploiting the potent memorization capacity of LLMs, adversaries can easily inject backdoors into LLMs by manipulating a small portion of training data, leading to malicious behaviors in downstream applications whenever the hidden backdoor is activated by the pre-defined triggers. Moreover, emerging learning paradigms like instruction tuning and reinforcement learning from human feedback (RLHF) exacerbate these risks as they rely heavily on crowdsourced data and human feedback, which are not fully controlled. In this paper, we present a comprehensive survey of emerging backdoor threats to LLMs that appear during LLM development or inference, and cover recent advancement in both defense and detection strategies for mitigating backdoor threats to LLMs. We also outline key challenges in addressing these threats, highlighting areas for future research. ","This paper surveys emerging backdoor threats to Large Language Models (LLMs) and their defense strategies, highlighting vulnerabilities in LLM development and inference, and outlining key challenges and areas for future research in mitigating these threats."
"BackdoorAgent: A Unified Framework for Backdoor Attacks on LLM-based Agents","https://scispace.com/paper/backdooragent-a-unified-framework-for-backdoor-attacks-on-j1dmghvpshrd","2026","Journal Article","","Yunhao Feng
Yige Li
Yutao Wu
Yingshui Tan
Yanming Guo
Yifan Ding
Kun Zhai
Xingjun Ma","10.48550/arxiv.2601.04566","","Large language model (LLM) agents execute tasks through multi-step workflows that combine planning, memory, and tool use. While this design enables autonomy, it also expands the attack surface for backdoor threats. Backdoor triggers injected into specific stages of an agent workflow can persist through multiple intermediate states and adversely influence downstream outputs. However, existing studies remain fragmented and typically analyze individual attack vectors in isolation, leaving the cross-stage interaction and propagation of backdoor triggers poorly understood from an agent-centric perspective. To fill this gap, we propose \textbf{BackdoorAgent}, a modular and stage-aware framework that provides a unified, agent-centric view of backdoor threats in LLM agents. BackdoorAgent structures the attack surface into three functional stages of agentic workflows, including \textbf{planning attacks}, \textbf{memory attacks}, and \textbf{tool-use attacks}, and instruments agent execution to enable systematic analysis of trigger activation and propagation across different stages. Building on this framework, we construct a standardized benchmark spanning four representative agent applications: \textbf{Agent QA}, \textbf{Agent Code}, \textbf{Agent Web}, and \textbf{Agent Drive}, covering both language-only and multimodal settings. Our empirical analysis shows that \textit{triggers implanted at a single stage can persist across multiple steps and propagate through intermediate states.} For instance, when using a GPT-based backbone, we observe trigger persistence in 43.58\% of planning attacks, 77.97\% of memory attacks, and 60.28\% of tool-stage attacks, highlighting the vulnerabilities of the agentic workflow itself to backdoor threats. To facilitate reproducibility and future research, our code and benchmark are publicly available at GitHub. ","This study proposes BackdoorAgent, a unified framework for analyzing backdoor attacks on large language model (LLM) agents, revealing trigger persistence and propagation across multiple stages, with 43.58-77.97% persistence rates in various agent applications."
"Overcoming the Retrieval Barrier: Indirect Prompt Injection in the Wild for LLM Systems","https://scispace.com/paper/overcoming-the-retrieval-barrier-indirect-prompt-injection-c2vofy8r7ssy","2026","Journal Article","","Hongyan Chang
Ergute Bao
Xinjian Luo
Ting Yu","10.48550/arxiv.2601.07072","","Large language models (LLMs) increasingly rely on retrieving information from external corpora. This creates a new attack surface: indirect prompt injection (IPI), where hidden instructions are planted in the corpora and hijack model behavior once retrieved. Previous studies have highlighted this risk but often avoid the hardest step: ensuring that malicious content is actually retrieved. In practice, unoptimized IPI is rarely retrieved under natural queries, which leaves its real-world impact unclear. We address this challenge by decomposing the malicious content into a trigger fragment that guarantees retrieval and an attack fragment that encodes arbitrary attack objectives. Based on this idea, we design an efficient and effective black-box attack algorithm that constructs a compact trigger fragment to guarantee retrieval for any attack fragment. Our attack requires only API access to embedding models, is cost-efficient (as little as $0.21 per target user query on OpenAI's embedding models), and achieves near-100% retrieval across 11 benchmarks and 8 embedding models (including both open-source models and proprietary services). Based on this attack, we present the first end-to-end IPI exploits under natural queries and realistic external corpora, spanning both RAG and agentic systems with diverse attack objectives. These results establish IPI as a practical and severe threat: when a user issued a natural query to summarize emails on frequently asked topics, a single poisoned email was sufficient to coerce GPT-4o into exfiltrating SSH keys with over 80% success in a multi-agent workflow. We further evaluate several defenses and find that they are insufficient to prevent the retrieval of malicious text, highlighting retrieval as a critical open vulnerability. ","Researchers develop an efficient black-box attack algorithm for indirect prompt injection (IPI) in large language models, achieving near-100% retrieval across 11 benchmarks and 8 embedding models, highlighting IPI as a practical and severe threat to LLM systems."
"A Survey of Backdoor Attacks and Defenses on Large Language Models: Implications for Security Measures","https://scispace.com/paper/a-survey-of-backdoor-attacks-and-defenses-on-large-language-4dlskhf8htkh","2024","Journal Article","","Shuai Zhao
Meihuizi Jia
Zhongliang Guo
Leilei Gan
Xiaoyu Xu
Xiaobao Wu
Jie Fu
Yichao Feng
Fengjun Pan
Luu Anh Tuan","10.36227/techrxiv.172832726.62863760/v1","","Large Language Models (LLMs), which bridge the gap between human language understanding and complex problem-solving, achieve state-of-the-art performance on several NLP tasks, particularly in few-shot and zero-shot settings. Despite the demonstrable efficacy of LLMs, due to constraints on computational resources, users have to engage with open-source language models or outsource the entire training process to third-party platforms. However, research has demonstrated that language models are susceptible to potential security vulnerabilities, particularly in backdoor attacks. Backdoor attacks are designed to introduce targeted vulnerabilities into language models by poisoning training samples or model weights, allowing attackers to manipulate model responses through malicious triggers. While existing surveys on backdoor attacks provide a comprehensive overview, they lack an in-depth examination of backdoor attacks specifically targeting LLMs. To bridge this gap and grasp the latest trends in the field, this paper presents a novel perspective on backdoor attacks for LLMs by focusing on fine-tuning methods. Specifically, we systematically classify backdoor attacks into three categories: full-parameter fine-tuning, parameter-efficient fine-tuning, and no fine-tuning. Based on insights from a substantial review, we also discuss crucial issues for future research on backdoor attacks, such as further exploring attack algorithms that do not require fine-tuning, or developing more covert attack algorithms. ","This paper surveys backdoor attacks and defenses on Large Language Models, classifying attacks into three categories: full-parameter fine-tuning, parameter-efficient fine-tuning, and no fine-tuning, highlighting implications for security measures and future research directions."
"Breaking the Shield: Adversarial Jailbreak Attacks and Defense Mechanisms in Large Language Models","https://scispace.com/paper/breaking-the-shield-adversarial-jailbreak-attacks-and-hizzok5y8d6e","2025","Journal Article","","Hemraj Shobharam Lamkuche","10.1109/eites66543.2025.00023","","Large Language Models (LLMs) are increasingly used across diverse applications, raising security concerns, especially regarding jail-break attacks that bypass safety measures. This paper presents a systematic security evaluation of LLMs, exploring the effectiveness of jail-break detection methods, the security progression across model versions, the relationship between model size and vulnerability, and the impact of combined defense strategies. We evaluate both open-source (e.g., LLama, Mistral) and proprietary models (e.g., GPT-4) using four state-of-the-art attack techniques and three novel defenses. Our findings offer insights into the trade-offs between performance and safety in LLM deployment.","This paper evaluates the security of Large Language Models (LLMs) against jail-break attacks, exploring detection methods, model version vulnerabilities, and defense strategies, providing insights into performance-safety trade-offs in LLM deployment across open-source and proprietary models."
"TrojanRAG: Retrieval-Augmented Generation Can Be Backdoor Driver in
  Large Language Models","https://scispace.com/paper/trojanrag-retrieval-augmented-generation-can-be-backdoor-3w3op4nu9t","2024","Preprint","","Pengzhou Cheng
Yidong Ding
Tianjie Ju
Z. Wu
Wei Du
Peng Yi
Zhuosheng Zhang
Gongshen Liu","10.48550/arxiv.2405.13401","https://scispace.compdf/trojanrag-retrieval-augmented-generation-can-be-backdoor-3w3op4nu9t.pdf","Large language models (LLMs) have raised concerns about potential security threats despite performing significantly in Natural Language Processing (NLP). Backdoor attacks initially verified that LLM is doing substantial harm at all stages, but the cost and robustness have been criticized. Attacking LLMs is inherently risky in security review, while prohibitively expensive. Besides, the continuous iteration of LLMs will degrade the robustness of backdoors. In this paper, we propose TrojanRAG, which employs a joint backdoor attack in the Retrieval-Augmented Generation, thereby manipulating LLMs in universal attack scenarios. Specifically, the adversary constructs elaborate target contexts and trigger sets. Multiple pairs of backdoor shortcuts are orthogonally optimized by contrastive learning, thus constraining the triggering conditions to a parameter subspace to improve the matching. To improve the recall of the RAG for the target contexts, we introduce a knowledge graph to construct structured data to achieve hard matching at a fine-grained level. Moreover, we normalize the backdoor scenarios in LLMs to analyze the real harm caused by backdoors from both attackers' and users' perspectives and further verify whether the context is a favorable tool for jailbreaking models. Extensive experimental results on truthfulness, language understanding, and harmfulness show that TrojanRAG exhibits versatility threats while maintaining retrieval capabilities on normal queries. ","TrojanRAG employs a joint backdoor attack in Retrieval-Augmented Generation to manipulate LLMs in universal attack scenarios. It introduces a knowledge graph to improve recall and normalized backdoor scenarios to analyze the real harm caused by backdoors."
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-m3ibzznm9typ","2025","Journal Article","","","10.5281/zenodo.15347305","","&lt;p&gt;&lt;span&gt;Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking &ndash; malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions.&lt;/span&gt;&lt;/p&gt; ",""
