"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"MCPSecBench: A Systematic Security Benchmark and Playground for Testing Model Context Protocols","https://scispace.com/paper/mcpsecbench-a-systematic-security-benchmark-and-playground-vlxtjo90k90o","2025","Journal Article","arXiv.org","Yixuan Yang
Daoyuan Wu
Yufan Chen","10.48550/arxiv.2508.13220","https://scispace.compdf/mcpsecbench-a-systematic-security-benchmark-and-playground-vlxtjo90k90o.pdf","Large Language Models (LLMs) are increasingly integrated into real-world applications via the Model Context Protocol (MCP), a universal, open standard for connecting AI agents with data sources and external tools. While MCP enhances the capabilities of LLM-based agents, it also introduces new security risks and expands their attack surfaces. In this paper, we present the first systematic taxonomy of MCP security, identifying 17 attack types across 4 primary attack surfaces. We introduce MCPSecBench, a comprehensive security benchmark and playground that integrates prompt datasets, MCP servers, MCP clients, and attack scripts to evaluate these attacks across three major MCP providers. Our benchmark is modular and extensible, allowing researchers to incorporate custom implementations of clients, servers, and transport protocols for systematic security assessment. Experimental results show that over 85% of the identified attacks successfully compromise at least one platform, with core vulnerabilities universally affecting Claude, OpenAI, and Cursor, while prompt-based and tool-centric attacks exhibit considerable variability across different hosts and models. Overall, MCPSecBench standardizes the evaluation of MCP security and enables rigorous testing across all MCP layers.","This paper introduces MCPSecBench, a systematic security benchmark for Model Context Protocols (MCP), identifying 17 attack types across 4 primary attack surfaces and demonstrating over 85% successful attacks on major MCP providers, highlighting core vulnerabilities and variability in prompt-based and tool-centric attacks."
"A Whole New World: Creating a Parallel-Poisoned Web Only AI-Agents Can See","https://scispace.com/paper/a-whole-new-world-creating-a-parallel-poisoned-web-only-ai-unc2ckz1frqn","2025","Journal Article","","","10.48550/arxiv.2509.00124","","This paper introduces a novel attack vector that leverages website cloaking techniques to compromise autonomous web-browsing agents powered by Large Language Models (LLMs). As these agents become more prevalent, their unique and often homogenous digital fingerprints - comprising browser attributes, automation framework signatures, and network characteristics - create a new, distinguishable class of web traffic. The attack exploits this fingerprintability. A malicious website can identify an incoming request as originating from an AI agent and dynamically serve a different, ""cloaked"" version of its content. While human users see a benign webpage, the agent is presented with a visually identical page embedded with hidden, malicious instructions, such as indirect prompt injections. This mechanism allows adversaries to hijack agent behavior, leading to data exfiltration, malware execution, or misinformation propagation, all while remaining completely invisible to human users and conventional security crawlers. This work formalizes the threat model, details the mechanics of agent fingerprinting and cloaking, and discusses the profound security implications for the future of agentic AI, highlighting the urgent need for robust defenses against this stealthy and scalable attack. ",""
"LPCI: Defining and Mitigating a Novel Vulnerability in Agentic AI Systems","https://scispace.com/paper/lpci-defining-and-mitigating-a-novel-vulnerability-in-70t2bt6nwn0f","2025","Journal Article","","Hammad Atta
Yasir Mehmood
Muhammad Zeeshan Baig
Muhammad Aziz Ul Haq
Kecan Huang
Nadeem Shahzad","10.20944/preprints202509.0447.v1","","This paper introduces Logic-layer Prompt Control Injection (LPCI), a novel vulnerability class that exploits persistent memory and execution pathways in Large Language Models (LLMs). Unlike surface-level injections, LPCI operations embed malicious logic within vector stores, retrieval systems, and tool outputs, allowing payloads to remain dormant and execute contextually upon later activation. We formalize the LPCI attack through a six-stage lifecycle (reconnaissance, injection, trigger execution, persistence, evasion, and trace tampering). The feasibility and severity of LPCI are demonstrated through a large-scale empirical evaluation of over 1,700 adversarial trials across five major LLM platforms, revealing a cross-platform attack success rate of 43\%. Targeted demonstrations on production systems further confirm critical vulnerabilities in memory retention and logic mediation. To mitigate these vulnerabilities, we further propose the Qorvex Security AI Framework (QSAF), a defense-in-depth architecture that integrates runtime memory validation, cryptographic tool attestation, and context-aware filtering. The implementation of QSAF in our tests reduced the LPCI attack success rate from 43\% to 5.3\%. Our findings necessitate a paradigm shift from static input-output filtering toward runtime enforcement of logic-layer integrity to secure next-generation AI systems. ","Researchers introduce LPCI, a novel vulnerability in Large Language Models, exploiting persistent memory and execution pathways, and propose Qorvex Security AI Framework (QSAF) to mitigate it, reducing attack success rate from 43% to 5.3% in empirical evaluations."
"RL Is a Hammer and LLMs Are Nails: A Simple Reinforcement Learning Recipe for Strong Prompt Injection","https://scispace.com/paper/rl-is-a-hammer-and-llms-are-nails-a-simple-reinforcement-rql4d24l5zlx","2025","Journal Article","","Wen, Yuxin
Zharmagambetov, Arman
Evtimov, Ivan
Kokhlikyan, Narine
Goldstein, Tom
Chaudhuri, Kamalika
Guo Chuan","10.48550/arxiv.2510.04885","https://scispace.compdf/rl-is-a-hammer-and-llms-are-nails-a-simple-reinforcement-rql4d24l5zlx.pdf","Prompt injection poses a serious threat to the reliability and safety of LLM agents. Recent defenses against prompt injection, such as Instruction Hierarchy and SecAlign, have shown notable robustness against static attacks. However, to more thoroughly evaluate the robustness of these defenses, it is arguably necessary to employ strong attacks such as automated red-teaming. To this end, we introduce RL-Hammer, a simple recipe for training attacker models that automatically learn to perform strong prompt injections and jailbreaks via reinforcement learning. RL-Hammer requires no warm-up data and can be trained entirely from scratch. To achieve high ASRs against industrial-level models with defenses, we propose a set of practical techniques that enable highly effective, universal attacks. Using this pipeline, RL-Hammer reaches a 98% ASR against GPT-4o and a $72\%$ ASR against GPT-5 with the Instruction Hierarchy defense. We further discuss the challenge of achieving high diversity in attacks, highlighting how attacker models tend to reward-hack diversity objectives. Finally, we show that RL-Hammer can evade multiple prompt injection detectors. We hope our work advances automatic red-teaming and motivates the development of stronger, more principled defenses. Code is available at https://github.com/facebookresearch/rl-injector. ",""
"Exploring Vulnerabilities and Protections in Large Language Models: A
  Survey","https://scispace.com/paper/exploring-vulnerabilities-and-protections-in-large-language-44yolaqzca","2024","Preprint","","Frank Weizhen Liu
Chenhui Hu","10.48550/arxiv.2406.00240","https://scispace.compdf/exploring-vulnerabilities-and-protections-in-large-language-44yolaqzca.pdf","As Large Language Models (LLMs) increasingly become key components in various AI applications, understanding their security vulnerabilities and the effectiveness of defense mechanisms is crucial. This survey examines the security challenges of LLMs, focusing on two main areas: Prompt Hacking and Adversarial Attacks, each with specific types of threats. Under Prompt Hacking, we explore Prompt Injection and Jailbreaking Attacks, discussing how they work, their potential impacts, and ways to mitigate them. Similarly, we analyze Adversarial Attacks, breaking them down into Data Poisoning Attacks and Backdoor Attacks. This structured examination helps us understand the relationships between these vulnerabilities and the defense strategies that can be implemented. The survey highlights these security challenges and discusses robust defensive frameworks to protect LLMs against these threats. By detailing these security issues, the survey contributes to the broader discussion on creating resilient AI systems that can resist sophisticated attacks. ","The security vulnerabilities and protections in large language models are explored, focusing on Prompt Hacking and Adversarial Attacks. The survey discusses various types of attacks and defense strategies."
"DRIFT: Dynamic Rule-Based Defense with Injection Isolation for Securing LLM Agents","https://scispace.com/paper/drift-dynamic-rule-based-defense-with-injection-isolation-wzzz1thtfmf6","2025","Journal Article","arXiv.org","Hao Li
Xiaogeng Liu
Hung-Chun Chiu
Dianqi Li
Ning Zhang
Chaowei Xiao","10.48550/arxiv.2506.12104","https://scispace.compdf/drift-dynamic-rule-based-defense-with-injection-isolation-wzzz1thtfmf6.pdf","Large Language Models (LLMs) are increasingly central to agentic systems due to their strong reasoning and planning capabilities. By interacting with external environments through predefined tools, these agents can carry out complex user tasks. Nonetheless, this interaction also introduces the risk of prompt injection attacks, where malicious inputs from external sources can mislead the agent's behavior, potentially resulting in economic loss, privacy leakage, or system compromise. System-level defenses have recently shown promise by enforcing static or predefined policies, but they still face two key challenges: the ability to dynamically update security rules and the need for memory stream isolation. To address these challenges, we propose DRIFT, a Dynamic Rule-based Isolation Framework for Trustworthy agentic systems, which enforces both control- and data-level constraints. A Secure Planner first constructs a minimal function trajectory and a JSON-schema-style parameter checklist for each function node based on the user query. A Dynamic Validator then monitors deviations from the original plan, assessing whether changes comply with privilege limitations and the user's intent. Finally, an Injection Isolator detects and masks any instructions that may conflict with the user query from the memory stream to mitigate long-term risks. We empirically validate the effectiveness of DRIFT on the AgentDojo and ASB benchmark, demonstrating its strong security performance while maintaining high utility across diverse models, showcasing both its robustness and adaptability. The code is released at https://github.com/SaFoLab-WISC/DRIFT.","This paper proposes DRIFT, a dynamic rule-based defense framework for securing Large Language Model (LLM) agents against prompt injection attacks, ensuring control- and data-level constraints while maintaining high utility and robustness."
"Defense Against Indirect Prompt Injection via Tool Result Parsing","https://scispace.com/paper/defense-against-indirect-prompt-injection-via-tool-result-nkf0nakjfo38","2026","Journal Article","","Qiang Yu
Xinran Cheng
Chuanyi Liu","10.48550/arxiv.2601.04795","","As LLM agents transition from digital assistants to physical controllers in autonomous systems and robotics, they face an escalating threat from indirect prompt injection. By embedding adversarial instructions into the results of tool calls, attackers can hijack the agent's decision-making process to execute unauthorized actions. This vulnerability poses a significant risk as agents gain more direct control over physical environments. Existing defense mechanisms against Indirect Prompt Injection (IPI) generally fall into two categories. The first involves training dedicated detection models; however, this approach entails high computational overhead for both training and inference, and requires frequent updates to keep pace with evolving attack vectors. Alternatively, prompt-based methods leverage the inherent capabilities of LLMs to detect or ignore malicious instructions via prompt engineering. Despite their flexibility, most current prompt-based defenses suffer from high Attack Success Rates (ASR), demonstrating limited robustness against sophisticated injection attacks. In this paper, we propose a novel method that provides LLMs with precise data via tool result parsing while effectively filtering out injected malicious code. Our approach achieves competitive Utility under Attack (UA) while maintaining the lowest Attack Success Rate (ASR) to date, significantly outperforming existing methods. Code is available at GitHub. ","Researchers propose a novel defense against indirect prompt injection attacks on LLMs, leveraging tool result parsing to provide precise data while filtering out malicious code, achieving competitive utility and lowest attack success rate to date."
"Benchmarking and Defending Against Indirect Prompt Injection Attacks on Large Language Models","https://scispace.com/paper/benchmarking-and-defending-against-indirect-prompt-injection-1hqdajmsjj","2023","Journal Article","arXiv.org","Jingwei Yi
Yueqi Xie
Bin Zhu
Keegan Hines
Emre Kiciman
Guangzhong Sun
Xing Xie
Fangzhao Wu","10.48550/arxiv.2312.14197","https://scispace.compdf/benchmarking-and-defending-against-indirect-prompt-injection-1hqdajmsjj.pdf","Recent remarkable advancements in large language models (LLMs) have led to their widespread adoption in various applications. A key feature of these applications is the combination of LLMs with external content, where user instructions and third-party content are combined to create prompts for LLM processing. These applications, however, are vulnerable to indirect prompt injection attacks, where malicious instructions embedded within external content compromise LLM's output, causing their responses to deviate from user expectations. Despite the discovery of this security issue, no comprehensive analysis of indirect prompt injection attacks on different LLMs is available due to the lack of a benchmark. Furthermore, no effective defense has been proposed. In this work, we introduce the first benchmark, BIPIA, to measure the robustness of various LLMs and defenses against indirect prompt injection attacks. Our experiments reveal that LLMs with greater capabilities exhibit more vulnerable to indirect prompt injection attacks for text tasks, resulting in a higher ASR. We hypothesize that indirect prompt injection attacks are mainly due to the LLMs' inability to distinguish between instructions and external content. Based on this conjecture, we propose four black-box methods based on prompt learning and a white-box defense methods based on fine-tuning with adversarial training to enable LLMs to distinguish between instructions and external content and ignore instructions in the external content. Our experimental results show that our black-box defense methods can effectively reduce ASR but cannot completely thwart indirect prompt injection attacks, while our white-box defense method can reduce ASR to nearly zero with little adverse impact on the LLM's performance on general tasks. We hope that our benchmark and defenses can inspire future work in this important area.","This work introduces the first benchmark, BIPIA, to measure the robustness of various LLMs and defenses against indirect prompt injection attacks, and proposes four black-box methods based on prompt learning and a white-box defense methods based on fine-tuning with adversarial training to enable LLMs to distinguish between instructions and external content and ignore instructions in the external content."
"PINA: Prompt Injection Attack against Navigation Agents","https://scispace.com/paper/pina-prompt-injection-attack-against-navigation-agents-ebhjgju46nul","2026","Journal Article","","Jiani Liu
Yixin He
Lanlan Fan
Qidi Zhong
Yushi Cheng
Meng Zhang
Yanjiao Chen
Wenyuan Xu","10.48550/arxiv.2601.13612","","Navigation agents powered by large language models (LLMs) convert natural language instructions into executable plans and actions. Compared to text-based applications, their security is far more critical: a successful prompt injection attack does not just alter outputs but can directly misguide physical navigation, leading to unsafe routes, mission failure, or real-world harm. Despite this high-stakes setting, the vulnerability of navigation agents to prompt injection remains largely unexplored. In this paper, we propose PINA, an adaptive prompt optimization framework tailored to navigation agents under black-box, long-context, and action-executable constraints. Experiments on indoor and outdoor navigation agents show that PINA achieves high attack success rates with an average ASR of 87.5%, surpasses all baselines, and remains robust under ablation and adaptive-attack conditions. This work provides the first systematic investigation of prompt injection attacks in navigation and highlights their urgent security implications for embodied LLM agents. ","Researchers propose PINA, an adaptive prompt optimization framework, to launch successful prompt injection attacks on navigation agents, achieving 87.5% attack success rate, highlighting the urgent security implications for embodied large language models in navigation."
"Sentinel Agents for Secure and Trustworthy Agentic AI in Multi-Agent Systems","https://scispace.com/paper/sentinel-agents-for-secure-and-trustworthy-agentic-ai-in-98hm7xbz60en","2025","Journal Article","","","10.48550/arxiv.2509.14956","https://scispace.compdf/sentinel-agents-for-secure-and-trustworthy-agentic-ai-in-98hm7xbz60en.pdf","This paper proposes a novel architectural framework aimed at enhancing security and reliability in multi-agent systems (MAS). A central component of this framework is a network of Sentinel Agents, functioning as a distributed security layer that integrates techniques such as semantic analysis via large language models (LLMs), behavioral analytics, retrieval-augmented verification, and cross-agent anomaly detection. Such agents can potentially oversee inter-agent communications, identify potential threats, enforce privacy and access controls, and maintain comprehensive audit records. Complementary to the idea of Sentinel Agents is the use of a Coordinator Agent. The Coordinator Agent supervises policy implementation, and manages agent participation. In addition, the Coordinator also ingests alerts from Sentinel Agents. Based on these alerts, it can adapt policies, isolate or quarantine misbehaving agents, and contain threats to maintain the integrity of the MAS ecosystem. This dual-layered security approach, combining the continuous monitoring of Sentinel Agents with the governance functions of Coordinator Agents, supports dynamic and adaptive defense mechanisms against a range of threats, including prompt injection, collusive agent behavior, hallucinations generated by LLMs, privacy breaches, and coordinated multi-agent attacks. In addition to the architectural design, we present a simulation study where 162 synthetic attacks of different families (prompt injection, hallucination, and data exfiltration) were injected into a multi-agent conversational environment. The Sentinel Agents successfully detected the attack attempts, confirming the practical feasibility of the proposed monitoring approach. The framework also offers enhanced system observability, supports regulatory compliance, and enables policy evolution over time. ",""
"The Evolution of Agentic AI in Cybersecurity: From Single LLM Reasoners to Multi-Agent Systems and Autonomous Pipelines","https://scispace.com/paper/the-evolution-of-agentic-ai-in-cybersecurity-from-single-llm-a406eh7mp55a","2025","Journal Article","arXiv.org","Vaishali Vinay","10.48550/arxiv.2512.06659","https://export.arxiv.org/pdf/2512.06659v1.pdf","Cybersecurity has become one of the earliest adopters of agentic AI, as security operations centers increasingly rely on multi-step reasoning, tool-driven analysis, and rapid decision-making under pressure. While individual large language models can summarize alerts or interpret unstructured reports, they fall short in real SOC environments that require grounded data access, reproducibility, and accountable workflows. In response, the field has seen a rapid architectural evolution from single-model helpers toward tool-augmented agents, distributed multi-agent systems, schema-bound tool ecosystems, and early explorations of semi-autonomous investigative pipelines. This survey presents a five-generation taxonomy of agentic AI in cybersecurity. It traces how capabilities and risks change as systems advance from text-only LLM reasoners to multi-agent collaboration frameworks and constrained-autonomy pipelines. We compare these generations across core dimensions - reasoning depth, tool use, memory, reproducibility, and safety. In addition, we also synthesize emerging benchmarks used to evaluate cyber-oriented agents. Finally, we outline the unresolved challenges that accompany this evolution, such as response validation, tool-use correctness, multi-agent coordination, long-horizon reasoning, and safeguards for high-impact actions. Collectively, this work provides a structured perspective on how agentic AI is taking shape within cybersecurity and what is required to ensure its safe and reliable deployment.","This survey presents a five-generation taxonomy of agentic AI in cybersecurity, tracing its evolution from single-model LLM reasoners to multi-agent systems and autonomous pipelines, highlighting capabilities, risks, and unresolved challenges in its deployment."
"A Call to Action for a Secure-by-Design Generative AI Paradigm","https://scispace.com/paper/a-call-to-action-for-a-secure-by-design-generative-ai-f1j0pje104bw","2025","Journal Article","","","10.48550/arxiv.2510.00451","https://scispace.compdf/a-call-to-action-for-a-secure-by-design-generative-ai-f1j0pje104bw.pdf","Large language models have gained widespread prominence, yet their vulnerability to prompt injection and other adversarial attacks remains a critical concern. This paper argues for a security-by-design AI paradigm that proactively mitigates LLM vulnerabilities while enhancing performance. To achieve this, we introduce PromptShield, an ontology-driven framework that ensures deterministic and secure prompt interactions. It standardizes user inputs through semantic validation, eliminating ambiguity and mitigating adversarial manipulation. To assess PromptShield's security and performance capabilities, we conducted an experiment on an agent-based system to analyze cloud logs within Amazon Web Services (AWS), containing 493 distinct events related to malicious activities and anomalies. By simulating prompt injection attacks and assessing the impact of deploying PromptShield, our results demonstrate a significant improvement in model security and performance, achieving precision, recall, and F1 scores of approximately 94%. Notably, the ontology-based framework not only mitigates adversarial threats but also enhances the overall performance and reliability of the system. Furthermore, PromptShield's modular and adaptable design ensures its applicability beyond cloud security, making it a robust solution for safeguarding generative AI applications across various domains. By laying the groundwork for AI safety standards and informing future policy development, this work stimulates a crucial dialogue on the pivotal role of deterministic prompt engineering and ontology-based validation in ensuring the safe and responsible deployment of LLMs in high-stakes environments. ",""
"Security Challenges of AI Systems and CountermeasuresSecurity Challenges of AI Systems and Countermeasures","https://scispace.com/paper/security-challenges-of-ai-systems-and-900iwgfvar77","2025","Repository","","","10.5281/zenodo.15228569","","The rapid proliferation of Artificial Intelligence (AI) systems across critical sectors such as healthcare, finance, autonomous transportation, and national security has introduced new and complex security challenges. Unlike traditional software, AI models are inherently data-driven, making them highly susceptible to novel forms of attack targeting data, models, and learning algorithms. This paper provides a comprehensive exploration of the most pressing security threats facing AI systems today, including data poisoning, adversarial examples, model inversion, membership inference, and model theft. Drawing on recent real-world incidents and academic research, we systematically categorize these threats based on the AI lifecycle phases—data collection, model training, deployment, and inference—and examine the root causes and technical mechanisms behind each. To address these vulnerabilities, we evaluate a wide range of defense strategies, from adversarial training and robust optimization to encryption-based techniques and model watermarking. The paper also discusses the limitations of current approaches, such as trade-offs between robustness and accuracy, scalability issues, and implementation complexity. Furthermore, we highlight emerging trends and propose future research directions to strengthen AI resilience, including secure federated learning, explainable AI for threat detection, and policy-level interventions. By offering a unified framework for understanding and mitigating AI-specific security risks, this study aims to contribute to the development of more trustworthy and secure intelligent systems. ",""
"Agent Skills in the Wild: An Empirical Study of Security Vulnerabilities at Scale","https://scispace.com/paper/agent-skills-in-the-wild-an-empirical-study-of-security-191dwww8l4vn","2026","Journal Article","","Yi Liu
Weizhe Wang
Ruitao Feng
Yao Zhang
Guangquan Xu
Gelei Deng
Yuekang Li
Leo Yu Zhang","10.48550/arxiv.2601.10338","","The rise of AI agent frameworks has introduced agent skills, modular packages containing instructions and executable code that dynamically extend agent capabilities. While this architecture enables powerful customization, skills execute with implicit trust and minimal vetting, creating a significant yet uncharacterized attack surface. We conduct the first large-scale empirical security analysis of this emerging ecosystem, collecting 42,447 skills from two major marketplaces and systematically analyzing 31,132 using SkillScan, a multi-stage detection framework integrating static analysis with LLM-based semantic classification. Our findings reveal pervasive security risks: 26.1% of skills contain at least one vulnerability, spanning 14 distinct patterns across four categories: prompt injection, data exfiltration, privilege escalation, and supply chain risks. Data exfiltration (13.3%) and privilege escalation (11.8%) are most prevalent, while 5.2% of skills exhibit high-severity patterns strongly suggesting malicious intent. We find that skills bundling executable scripts are 2.12x more likely to contain vulnerabilities than instruction-only skills (OR=2.12, p&lt;0.001). Our contributions include: (1) a grounded vulnerability taxonomy derived from 8,126 vulnerable skills, (2) a validated detection methodology achieving 86.7% precision and 82.5% recall, and (3) an open dataset and detection toolkit to support future research. These results demonstrate an urgent need for capability-based permission systems and mandatory security vetting before this attack vector is further exploited. ","This study analyzes 42,447 AI agent skills, revealing 26.1% contain vulnerabilities, with data exfiltration and privilege escalation being most prevalent, and highlighting the need for capability-based permission systems and mandatory security vetting."
"IPIGuard: A Novel Tool Dependency Graph-Based Defense Against Indirect Prompt Injection in LLM Agents","https://scispace.com/paper/ipiguard-a-novel-tool-dependency-graph-based-defense-against-n4lufk1dui5i","2025","Journal Article","arXiv.org","Hengyu An
Jinghuai Zhang
Tianyu Du
Chunyi Zhou
Qingming Li
Tao Lin
Shouling Ji","10.48550/arxiv.2508.15310","https://scispace.compdf/ipiguard-a-novel-tool-dependency-graph-based-defense-against-n4lufk1dui5i.pdf","Large language model (LLM) agents are widely deployed in real-world applications, where they leverage tools to retrieve and manipulate external data for complex tasks. However, when interacting with untrusted data sources (e.g., fetching information from public websites), tool responses may contain injected instructions that covertly influence agent behaviors and lead to malicious outcomes, a threat referred to as Indirect Prompt Injection (IPI). Existing defenses typically rely on advanced prompting strategies or auxiliary detection models. While these methods have demonstrated some effectiveness, they fundamentally rely on assumptions about the model's inherent security, which lacks structural constraints on agent behaviors. As a result, agents still retain unrestricted access to tool invocations, leaving them vulnerable to stronger attack vectors that can bypass the security guardrails of the model. To prevent malicious tool invocations at the source, we propose a novel defensive task execution paradigm, called IPIGuard, which models the agents'task execution process as a traversal over a planned Tool Dependency Graph (TDG). By explicitly decoupling action planning from interaction with external data, IPIGuard significantly reduces unintended tool invocations triggered by injected instructions, thereby enhancing robustness against IPI attacks. Experiments on the AgentDojo benchmark show that IPIGuard achieves a superior balance between effectiveness and robustness, paving the way for the development of safer agentic systems in dynamic environments.","IPIGuard, a novel tool dependency graph-based defense, prevents Indirect Prompt Injection (IPI) attacks in Large Language Model (LLM) agents by decoupling action planning from external data interaction, significantly reducing unintended tool invocations and enhancing robustness."
"Artificial Intelligence and Security: Enhancing Cyber Defense Mechanisms","https://scispace.com/paper/artificial-intelligence-and-security-enhancing-cyber-defense-o5n0o9dk6bda","2025","Journal Article","Oriental journal of computer science and technology","Hideki Toya","10.13005/ojcst17.01.07","","The rapid evolution of Artificial Intelligence (AI) has significantly impacted cybersecurity, offering both opportunities and challenges. While AI enhances threat detection, anomaly identification, and automated response systems, it also introduces new vulnerabilities, such as adversarial attacks and AI-powered cyber threats. This PhD thesis explores the intersection of AI and security, focusing on machine learning (ML) and deep learning (DL) techniques for cyber defense, the risks posed by malicious AI, and strategies to mitigate these threats. The research proposes novel AI-driven security frameworks, evaluates their effectiveness against emerging cyber threats, and discusses ethical considerations in AI-based security solutions. ","This PhD thesis explores AI's impact on cybersecurity, leveraging machine learning and deep learning for cyber defense, while addressing risks and vulnerabilities introduced by AI-powered threats and proposing novel AI-driven security frameworks."
"Agent Skills Enable a New Class of Realistic and Trivially Simple Prompt Injections","https://scispace.com/paper/agent-skills-enable-a-new-class-of-realistic-and-trivially-2j2arukn4jdo","2025","Journal Article","","Abdelnabi, Sahar
Andriushchenko, Maksym","10.48550/arxiv.2510.26328","","Enabling continual learning in LLMs remains a key unresolved research challenge. In a recent announcement, a frontier LLM company made a step towards this by introducing Agent Skills, a framework that equips agents with new knowledge based on instructions stored in simple markdown files. Although Agent Skills can be a very useful tool, we show that they are fundamentally insecure, since they enable trivially simple prompt injections. We demonstrate how to hide malicious instructions in long Agent Skill files and referenced scripts to exfiltrate sensitive data, such as internal files or passwords. Importantly, we show how to bypass system-level guardrails of a popular coding agent: a benign, task-specific approval with the ""Don't ask again"" option can carry over to closely related but harmful actions. Overall, we conclude that despite ongoing research efforts and scaling model capabilities, frontier LLMs remain vulnerable to very simple prompt injections in realistic scenarios. Our code is available at https://github.com/aisa-group/promptinject-agent-skills. ",""
"The Attacker Moves Second: Stronger Adaptive Attacks Bypass Defenses Against Llm Jailbreaks and Prompt Injections","https://scispace.com/paper/the-attacker-moves-second-stronger-adaptive-attacks-bypass-abdfh46v03lm","2025","Journal Article","","Nasr, Milad
Carlini, Nicholas
Sitawarin, Chawin
Hayes, Jamie
Song, Shuang
Chaudhari, Harsh
Shumailov, Ilia
Thakurta, Abhradeep
Terzis, Andreas
Tramèr, Florian","10.48550/arxiv.2510.09023","https://scispace.compdf/the-attacker-moves-second-stronger-adaptive-attacks-bypass-abdfh46v03lm.pdf","How should we evaluate the robustness of language model defenses? Current defenses against jailbreaks and prompt injections (which aim to prevent an attacker from eliciting harmful knowledge or remotely triggering malicious actions, respectively) are typically evaluated either against a static set of harmful attack strings, or against computationally weak optimization methods that were not designed with the defense in mind. We argue that this evaluation process is flawed. Instead, we should evaluate defenses against adaptive attackers who explicitly modify their attack strategy to counter a defense's design while spending considerable resources to optimize their objective. By systematically tuning and scaling general optimization techniques-gradient descent, reinforcement learning, random search, and human-guided exploration-we bypass 12 recent defenses (based on a diverse set of techniques) with attack success rate above 90% for most; importantly, the majority of defenses originally reported near-zero attack success rates. We believe that future defense work must consider stronger attacks, such as the ones we describe, in order to make reliable and convincing claims of robustness. ",""
"From Assistants to Adversaries: The Security Risk of Advanced AI","https://scispace.com/paper/from-assistants-to-adversaries-the-security-risk-of-advanced-1rsw6hqrrchi","2025","Journal Article","","","10.47392/irjaem.2025.0490","https://scispace.compdf/from-assistants-to-adversaries-the-security-risk-of-advanced-1rsw6hqrrchi.pdf","Artificial Intelligence (AI) has rapidly evolved from a helpful tool to a highly autonomous decision-making system. It can impact critical infrastructures, social systems, and economic processes. While advanced AI agents offer efficiency and innovation, they also bring significant security risks. This research examines the dual nature of AI, which acts as both an assistant and a potential adversary. We explore key vulnerabilities such as data poisoning, adversarial attacks, and system manipulation that can turn AI systems into security threats. We also examine ethical issues related to autonomy, accountability, and transparency. By showcasing real-world case studies and theoretical models, this work stresses the urgent need for strong safeguards, responsible governance, and security-aware AI design. The findings highlight that without proactive steps, AI could change from a trusted assistant to a powerful adversary, threatening the integrity of digital ecosystems. ",""
"ChatInject: Abusing Chat Templates for Prompt Injection in LLM Agents","https://scispace.com/paper/chatinject-abusing-chat-templates-for-prompt-injection-in-bppeh64u6kl8","2025","Journal Article","","Chang Hwan
Lee, Hwanhee","10.48550/arxiv.2509.22830","https://scispace.compdf/chatinject-abusing-chat-templates-for-prompt-injection-in-bppeh64u6kl8.pdf","The growing deployment of large language model (LLM) based agents that interact with external environments has created new attack surfaces for adversarial manipulation. One major threat is indirect prompt injection, where attackers embed malicious instructions in external environment output, causing agents to interpret and execute them as if they were legitimate prompts. While previous research has focused primarily on plain-text injection attacks, we find a significant yet underexplored vulnerability: LLMs' dependence on structured chat templates and their susceptibility to contextual manipulation through persuasive multi-turn dialogues. To this end, we introduce ChatInject, an attack that formats malicious payloads to mimic native chat templates, thereby exploiting the model's inherent instruction-following tendencies. Building on this foundation, we develop a persuasion-driven Multi-turn variant that primes the agent across conversational turns to accept and execute otherwise suspicious actions. Through comprehensive experiments across frontier LLMs, we demonstrate three critical findings: (1) ChatInject achieves significantly higher average attack success rates than traditional prompt injection methods, improving from 5.18% to 32.05% on AgentDojo and from 15.13% to 45.90% on InjecAgent, with multi-turn dialogues showing particularly strong performance at average 52.33% success rate on InjecAgent, (2) chat-template-based payloads demonstrate strong transferability across models and remain effective even against closed-source LLMs, despite their unknown template structures, and (3) existing prompt-based defenses are largely ineffective against this attack approach, especially against Multi-turn variants. These findings highlight vulnerabilities in current agent systems. ",""
"How Not to Detect Prompt Injections with an LLM","https://scispace.com/paper/how-not-to-detect-prompt-injections-with-an-llm-9f0t6yxdi5ng","2025","Journal Article","arXiv.org","Sarthak Choudhary
Divyam Anshumaan
Nils Palumbo
Somesh Jha","10.48550/arxiv.2507.05630","https://export.arxiv.org/pdf/2507.05630v3.pdf","LLM-integrated applications and agents are vulnerable to prompt injection attacks, in which adversaries embed malicious instructions within seemingly benign user inputs to manipulate the LLM's intended behavior. Recent defenses based on $\textit{known-answer detection}$ (KAD) have achieved near-perfect performance by using an LLM to classify inputs as clean or contaminated. In this work, we formally characterize the KAD framework and uncover a structural vulnerability in its design that invalidates its core security premise. We design a methodical adaptive attack, $\textit{DataFlip}$, to exploit this fundamental weakness. It consistently evades KAD defenses with detection rates as low as $1.5\%$ while reliably inducing malicious behavior with success rates of up to $88\%$, without needing white-box access to the LLM or any optimization procedures.","Researchers uncover a structural vulnerability in known-answer detection (KAD) frameworks, which defend against prompt injection attacks, and design an adaptive attack, DataFlip, that evades KAD defenses with high success rates and induces malicious behavior in LLM-integrated applications."
