"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The Trust Paradox in LLM-Based Multi-Agent Systems: When Collaboration Becomes a Security Vulnerability","https://scispace.com/paper/the-trust-paradox-in-llm-based-multi-agent-systems-when-rku69q3k8ni8","2025","Journal Article","","Xu Zijie
Wu Shiqing
Zhang Le-feng
he han","10.48550/arxiv.2510.18563","","Multi-agent systems powered by large language models are advancing rapidly, yet the tension between mutual trust and security remains underexplored. We introduce and empirically validate the Trust-Vulnerability Paradox (TVP): increasing inter-agent trust to enhance coordination simultaneously expands risks of over-exposure and over-authorization. To investigate this paradox, we construct a scenario-game dataset spanning 3 macro scenes and 19 sub-scenes, and run extensive closed-loop interactions with trust explicitly parameterized. Using Minimum Necessary Information (MNI) as the safety baseline, we propose two unified metrics: Over-Exposure Rate (OER) to detect boundary violations, and Authorization Drift (AD) to capture sensitivity to trust levels. Results across multiple model backends and orchestration frameworks reveal consistent trends: higher trust improves task success but also heightens exposure risks, with heterogeneous trust-to-risk mappings across systems. We further examine defenses such as Sensitive Information Repartitioning and Guardian-Agent enablement, both of which reduce OER and attenuate AD. Overall, this study formalizes TVP, establishes reproducible baselines with unified metrics, and demonstrates that trust must be modeled and scheduled as a first-class security variable in multi-agent system design. ","This study introduces the Trust-Vulnerability Paradox in LLM-based multi-agent systems, where increased trust enhances coordination but also expands security risks, proposing unified metrics (OER and AD) and defenses to mitigate exposure and authorization vulnerabilities."
"Threat Landscape in Artificial Intelligence Systems: Taxonomy, Attack Vectors and Security Implications","https://scispace.com/paper/threat-landscape-in-artificial-intelligence-systems-taxonomy-y08b454wi3gj","2026","Journal Article","World Journal Of Advanced Research and Reviews","Vishnu Kiran Bollu","10.30574/wjarr.2026.29.1.0007","","The rapid integration of Artificial Intelligence (AI) systems across critical sectors such as healthcare, finance, autonomous transportation, and national security has fundamentally altered the global cybersecurity threat landscape. Unlike traditional software systems, AI introduces novel vulnerabilities rooted in data-driven learning, model opacity, and high dimensional decision boundaries. This paper presents a comprehensive analysis of the evolving threat landscape in AI systems, focusing on adversarial machine learning attacks, data poisoning, privacy inference, model extraction, supply-chain vulnerabilities, and emerging risks in generative AI and large language models (LLMs). A structured taxonomy of AI-specific threats is proposed, mapping attack vectors to lifecycle stages and adversary capabilities. The study further evaluates real world attack scenarios, sector specific impacts, and systemic risks arising from interconnected AI ecosystems. The paper concludes by outlining detection strategies, governance considerations, and future research directions necessary to ensure secure, trustworthy, and resilient AI deployments. ","This paper presents a comprehensive analysis of the evolving AI threat landscape, proposing a taxonomy of AI-specific threats, evaluating real-world attack scenarios, and outlining detection strategies and governance considerations for secure AI deployments."
"Breaking the Protocol: Security Analysis of the Model Context Protocol Specification and Prompt Injection Vulnerabilities in Tool-Integrated LLM Agents","https://scispace.com/paper/breaking-the-protocol-security-analysis-of-the-model-context-jetbq68flg9r","2026","Journal Article","","Narek Maloyan
Dmitry Namiot","10.48550/arxiv.2601.17549","","The Model Context Protocol (MCP) has emerged as a de facto standard for integrating Large Language Models with external tools, yet no formal security analysis of the protocol specification exists. We present the first rigorous security analysis of MCP's architectural design, identifying three fundamental protocol-level vulnerabilities: (1) absence of capability attestation allowing servers to claim arbitrary permissions, (2) bidirectional sampling without origin authentication enabling server-side prompt injection, and (3) implicit trust propagation in multi-server configurations. We implement \textsc{MCPBench}, a novel framework bridging existing agent security benchmarks to MCP-compliant infrastructure, enabling direct measurement of protocol-specific attack surfaces. Through controlled experiments on 847 attack scenarios across five MCP server implementations, we demonstrate that MCP's architectural choices amplify attack success rates by 23--41\% compared to equivalent non-MCP integrations. We propose \textsc{MCPSec}, a backward-compatible protocol extension adding capability attestation and message authentication, reducing attack success rates from 52.8\% to 12.4\% with median latency overhead of 8.3ms per message. Our findings establish that MCP's security weaknesses are architectural rather than implementation-specific, requiring protocol-level remediation. ","This study conducts the first formal security analysis of the Model Context Protocol (MCP), identifying three protocol-level vulnerabilities and proposing a backward-compatible extension, MCPSec, to mitigate them, reducing attack success rates by 40.4%."
"MAD-Spear: A Conformity-Driven Prompt Injection Attack on Multi-Agent Debate Systems","https://scispace.com/paper/mad-spear-a-conformity-driven-prompt-injection-attack-on-cuo2axnxjxgx","2025","Journal Article","arXiv.org","Yu Cui
Hongyang Du","10.48550/arxiv.2507.13038","","Multi-agent debate (MAD) systems leverage collaborative interactions among large language models (LLMs) agents to improve reasoning capabilities. While recent studies have focused on increasing the accuracy and scalability of MAD systems, their security vulnerabilities have received limited attention. In this work, we introduce MAD-Spear, a targeted prompt injection attack that compromises a small subset of agents but significantly disrupts the overall MAD process. Manipulated agents produce multiple plausible yet incorrect responses, exploiting LLMs'conformity tendencies to propagate misinformation and degrade consensus quality. Furthermore, the attack can be composed with other strategies, such as communication attacks, to further amplify its impact by increasing the exposure of agents to incorrect responses. To assess MAD's resilience under attack, we propose a formal definition of MAD fault-tolerance and develop a comprehensive evaluation framework that jointly considers accuracy, consensus efficiency, and scalability. Extensive experiments on five benchmark datasets with varying difficulty levels demonstrate that MAD-Spear consistently outperforms the baseline attack in degrading system performance. Additionally, we observe that agent diversity substantially improves MAD performance in mathematical reasoning tasks, which challenges prior work suggesting that agent diversity has minimal impact on performance. These findings highlight the urgent need to improve the security in MAD design.","Researchers introduce MAD-Spear, a prompt injection attack that exploits LLMs' conformity tendencies to compromise multi-agent debate systems, degrading consensus quality and accuracy, and propose a formal definition of MAD fault-tolerance and evaluation framework to assess system resilience."
"RedAgent: Red Teaming Large Language Models with Context-aware Autonomous Language Agent","https://scispace.com/paper/redagent-red-teaming-large-language-models-with-context-6t898if5whxq","2024","Journal Article","arXiv.org","Huiyu Xu
Wenhui Zhang
Zhibo Wang
Feng Xiao
Rui Zheng
Yunhe Feng
Zhongjie Ba
Kui Ren","10.48550/arxiv.2407.16667","","Recently, advanced Large Language Models (LLMs) such as GPT-4 have been integrated into many real-world applications like Code Copilot. These applications have significantly expanded the attack surface of LLMs, exposing them to a variety of threats. Among them, jailbreak attacks that induce toxic responses through jailbreak prompts have raised critical safety concerns. To identify these threats, a growing number of red teaming approaches simulate potential adversarial scenarios by crafting jailbreak prompts to test the target LLM. However, existing red teaming methods do not consider the unique vulnerabilities of LLM in different scenarios, making it difficult to adjust the jailbreak prompts to find context-specific vulnerabilities. Meanwhile, these methods are limited to refining jailbreak templates using a few mutation operations, lacking the automation and scalability to adapt to different scenarios. To enable context-aware and efficient red teaming, we abstract and model existing attacks into a coherent concept called""jailbreak strategy""and propose a multi-agent LLM system named RedAgent that leverages these strategies to generate context-aware jailbreak prompts. By self-reflecting on contextual feedback in an additional memory buffer, RedAgent continuously learns how to leverage these strategies to achieve effective jailbreaks in specific contexts. Extensive experiments demonstrate that our system can jailbreak most black-box LLMs in just five queries, improving the efficiency of existing red teaming methods by two times. Additionally, RedAgent can jailbreak customized LLM applications more efficiently. By generating context-aware jailbreak prompts towards applications on GPTs, we discover 60 severe vulnerabilities of these real-world applications with only two queries per vulnerability. We have reported all found issues and communicated with OpenAI and Meta for bug fixes.","Researchers propose RedAgent, a multi-agent system that generates context-aware jailbreak prompts to test Large Language Models (LLMs) for vulnerabilities, improving red teaming efficiency by 2x and discovering 60 severe vulnerabilities in real-world applications like GPTs."
"BackdoorAgent: A Unified Framework for Backdoor Attacks on LLM-based Agents","https://scispace.com/paper/backdooragent-a-unified-framework-for-backdoor-attacks-on-j1dmghvpshrd","2026","Journal Article","","Yunhao Feng
Yige Li
Yutao Wu
Yingshui Tan
Yanming Guo
Yifan Ding
Kun Zhai
Xingjun Ma","10.48550/arxiv.2601.04566","","Large language model (LLM) agents execute tasks through multi-step workflows that combine planning, memory, and tool use. While this design enables autonomy, it also expands the attack surface for backdoor threats. Backdoor triggers injected into specific stages of an agent workflow can persist through multiple intermediate states and adversely influence downstream outputs. However, existing studies remain fragmented and typically analyze individual attack vectors in isolation, leaving the cross-stage interaction and propagation of backdoor triggers poorly understood from an agent-centric perspective. To fill this gap, we propose \textbf{BackdoorAgent}, a modular and stage-aware framework that provides a unified, agent-centric view of backdoor threats in LLM agents. BackdoorAgent structures the attack surface into three functional stages of agentic workflows, including \textbf{planning attacks}, \textbf{memory attacks}, and \textbf{tool-use attacks}, and instruments agent execution to enable systematic analysis of trigger activation and propagation across different stages. Building on this framework, we construct a standardized benchmark spanning four representative agent applications: \textbf{Agent QA}, \textbf{Agent Code}, \textbf{Agent Web}, and \textbf{Agent Drive}, covering both language-only and multimodal settings. Our empirical analysis shows that \textit{triggers implanted at a single stage can persist across multiple steps and propagate through intermediate states.} For instance, when using a GPT-based backbone, we observe trigger persistence in 43.58\% of planning attacks, 77.97\% of memory attacks, and 60.28\% of tool-stage attacks, highlighting the vulnerabilities of the agentic workflow itself to backdoor threats. To facilitate reproducibility and future research, our code and benchmark are publicly available at GitHub. ","This study proposes BackdoorAgent, a unified framework for analyzing backdoor attacks on large language model (LLM) agents, revealing trigger persistence and propagation across multiple stages, with 43.58-77.97% persistence rates in various agent applications."
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-hua81ajcrzdq","2025","Repository","","","10.5281/zenodo.15347304","","Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking – malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions. ","This research identifies vulnerabilities in Large Language Models (LLMs) and proposes mitigation strategies, demonstrating the ease of hijacking model outputs through prompt injection attacks, highlighting the need for robust defenses and standardized security protocols."
"Security Challenges in AI Agent Deployment: Insights from a Large Scale Public Competition","https://scispace.com/paper/security-challenges-in-ai-agent-deployment-insights-from-a-vjoaq7ospqyt","2025","Journal Article","","Zou, Andy
Lin, Maxwell
Jones, Eliot
Davies, Xander
Patel, Jai
Kirk, Robert
Gal, Yarin
Hendrycks, Dan
Kolter, J. Zico
Fredrikson, Matt","10.48550/arxiv.2507.20526","","Recent advances have enabled LLM-powered AI agents to autonomously execute complex tasks by combining language model reasoning with tools, memory, and web access. But can these systems be trusted to follow deployment policies in realistic environments, especially under attack? To investigate, we ran the largest public red-teaming competition to date, targeting 22 frontier AI agents across 44 realistic deployment scenarios. Participants submitted 1.8 million prompt-injection attacks, with over 60,000 successfully eliciting policy violations such as unauthorized data access, illicit financial actions, and regulatory noncompliance. We use these results to build the Agent Red Teaming (ART) benchmark - a curated set of high-impact attacks - and evaluate it across 19 state-of-the-art models. Nearly all agents exhibit policy violations for most behaviors within 10-100 queries, with high attack transferability across models and tasks. Importantly, we find limited correlation between agent robustness and model size, capability, or inference-time compute, suggesting that additional defenses are needed against adversarial misuse. Our findings highlight critical and persistent vulnerabilities in today's AI agents. By releasing the ART benchmark and accompanying evaluation framework, we aim to support more rigorous security assessment and drive progress toward safer agent deployment. ",""
"Sentinel Agents for Secure and Trustworthy Agentic AI in Multi-Agent Systems","https://scispace.com/paper/sentinel-agents-for-secure-and-trustworthy-agentic-ai-in-98hm7xbz60en","2025","Journal Article","","","10.48550/arxiv.2509.14956","https://scispace.compdf/sentinel-agents-for-secure-and-trustworthy-agentic-ai-in-98hm7xbz60en.pdf","This paper proposes a novel architectural framework aimed at enhancing security and reliability in multi-agent systems (MAS). A central component of this framework is a network of Sentinel Agents, functioning as a distributed security layer that integrates techniques such as semantic analysis via large language models (LLMs), behavioral analytics, retrieval-augmented verification, and cross-agent anomaly detection. Such agents can potentially oversee inter-agent communications, identify potential threats, enforce privacy and access controls, and maintain comprehensive audit records. Complementary to the idea of Sentinel Agents is the use of a Coordinator Agent. The Coordinator Agent supervises policy implementation, and manages agent participation. In addition, the Coordinator also ingests alerts from Sentinel Agents. Based on these alerts, it can adapt policies, isolate or quarantine misbehaving agents, and contain threats to maintain the integrity of the MAS ecosystem. This dual-layered security approach, combining the continuous monitoring of Sentinel Agents with the governance functions of Coordinator Agents, supports dynamic and adaptive defense mechanisms against a range of threats, including prompt injection, collusive agent behavior, hallucinations generated by LLMs, privacy breaches, and coordinated multi-agent attacks. In addition to the architectural design, we present a simulation study where 162 synthetic attacks of different families (prompt injection, hallucination, and data exfiltration) were injected into a multi-agent conversational environment. The Sentinel Agents successfully detected the attack attempts, confirming the practical feasibility of the proposed monitoring approach. The framework also offers enhanced system observability, supports regulatory compliance, and enables policy evolution over time. ",""
"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS","https://scispace.com/paper/attack-the-messages-not-the-agents-a-multi-round-adaptive-3cflno5f1v8y","2025","Journal Article","arXiv.org","Bingyu Yan
Ziyi Zhou
Xiaoming Zhang
Chaozhuo Li
Ruilin Zeng
Yirui Qi
Tianbo Wang
Litian Zhang","10.48550/arxiv.2508.03125","","Large language model-based multi-agent systems (LLM-MAS) effectively accomplish complex and dynamic tasks through inter-agent communication, but this reliance introduces substantial safety vulnerabilities. Existing attack methods targeting LLM-MAS either compromise agent internals or rely on direct and overt persuasion, which limit their effectiveness, adaptability, and stealthiness. In this paper, we propose MAST, a Multi-round Adaptive Stealthy Tampering framework designed to exploit communication vulnerabilities within the system. MAST integrates Monte Carlo Tree Search with Direct Preference Optimization to train an attack policy model that adaptively generates effective multi-round tampering strategies. Furthermore, to preserve stealthiness, we impose dual semantic and embedding similarity constraints during the tampering process. Comprehensive experiments across diverse tasks, communication architectures, and LLMs demonstrate that MAST consistently achieves high attack success rates while significantly enhancing stealthiness compared to baselines. These findings highlight the effectiveness, stealthiness, and adaptability of MAST, underscoring the need for robust communication safeguards in LLM-MAS.","This paper proposes MAST, a multi-round adaptive stealthy tampering framework for Large Language Model-based Multi-Agent Systems (LLM-MAS), exploiting communication vulnerabilities with adaptive tampering strategies and dual similarity constraints for enhanced stealthiness and effectiveness."
"GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling","https://scispace.com/paper/guardian-safeguarding-llm-multi-agent-collaborations-with-yjjheqn4lltb","2025","Journal Article","arXiv.org","Jialong Zhou
Lichao Wang
Xiao Yang","10.48550/arxiv.2505.19234","https://scispace.compdf/guardian-safeguarding-llm-multi-agent-collaborations-with-yjjheqn4lltb.pdf","The emergence of large language models (LLMs) enables the development of intelligent agents capable of engaging in complex and multi-turn dialogues. However, multi-agent collaboration faces critical safety challenges, such as hallucination amplification and error injection and propagation. This paper presents GUARDIAN, a unified method for detecting and mitigating multiple safety concerns in GUARDing Intelligent Agent collaboratioNs. By modeling the multi-agent collaboration process as a discrete-time temporal attributed graph, GUARDIAN explicitly captures the propagation dynamics of hallucinations and errors. The unsupervised encoder-decoder architecture incorporating an incremental training paradigm learns to reconstruct node attributes and graph structures from latent embeddings, enabling the identification of anomalous nodes and edges with unparalleled precision. Moreover, we introduce a graph abstraction mechanism based on the Information Bottleneck Theory, which compresses temporal interaction graphs while preserving essential patterns. Extensive experiments demonstrate GUARDIAN's effectiveness in safeguarding LLM multi-agent collaborations against diverse safety vulnerabilities, achieving state-of-the-art accuracy with efficient resource utilization. The code is available at https://github.com/JialongZhou666/GUARDIAN","GUARDIAN, a unified method, detects and mitigates safety concerns in LLM multi-agent collaborations by modeling the process as a temporal attributed graph, leveraging an unsupervised encoder-decoder architecture and graph abstraction for anomaly detection and efficient resource utilization."
"Breaking and Fixing Defenses Against Control-Flow Hijacking in Multi-Agent Systems","https://scispace.com/paper/breaking-and-fixing-defenses-against-control-flow-hijacking-s5ilxn9ss9vw","2025","Journal Article","","Jha, Rishi
Wagle, Justin
Shmatikov, Vitaly","10.48550/arxiv.2510.17276","https://scispace.compdf/breaking-and-fixing-defenses-against-control-flow-hijacking-s5ilxn9ss9vw.pdf","Control-flow hijacking attacks manipulate orchestration mechanisms in multi-agent systems into performing unsafe actions that compromise the system and exfiltrate sensitive information. Recently proposed defenses, such as LlamaFirewall, rely on alignment checks of inter-agent communications to ensure that all agent invocations are ""related to"" and ""likely to further"" the original objective. We start by demonstrating control-flow hijacking attacks that evade these defenses even if alignment checks are performed by advanced LLMs. We argue that the safety and functionality objectives of multi-agent systems fundamentally conflict with each other. This conflict is exacerbated by the brittle definitions of ""alignment"" and the checkers' incomplete visibility into the execution context. We then propose, implement, and evaluate ControlValve, a new defense inspired by the principles of control-flow integrity and least privilege. ControlValve (1) generates permitted control-flow graphs for multi-agent systems, and (2) enforces that all executions comply with these graphs, along with contextual rules (generated in a zero-shot manner) for each agent invocation. ","Researchers propose ControlValve, a defense against control-flow hijacking in multi-agent systems, by generating permitted control-flow graphs and enforcing contextual rules, addressing limitations of existing defenses and the inherent conflict between safety and functionality objectives."
"Watch Out for Your Agents! Investigating Backdoor Threats to LLM-Based Agents","https://scispace.com/paper/watch-out-for-your-agents-investigating-backdoor-threats-to-zn1c4cjlf4","2024","Journal Article","arXiv.org","Wenkai Yang
Xiaohan Bi
Yankai Lin
Sishuo Chen
Jie Zhou
Xu Sun","10.48550/arxiv.2402.11208","https://scispace.compdf/watch-out-for-your-agents-investigating-backdoor-threats-to-zn1c4cjlf4.pdf","Leveraging the rapid development of Large Language Models LLMs, LLM-based agents have been developed to handle various real-world applications, including finance, healthcare, and shopping, etc. It is crucial to ensure the reliability and security of LLM-based agents during applications. However, the safety issues of LLM-based agents are currently under-explored. In this work, we take the first step to investigate one of the typical safety threats, backdoor attack, to LLM-based agents. We first formulate a general framework of agent backdoor attacks, then we present a thorough analysis on the different forms of agent backdoor attacks. Specifically, from the perspective of the final attacking outcomes, the attacker can either choose to manipulate the final output distribution, or only introduce malicious behavior in the intermediate reasoning process, while keeping the final output correct. Furthermore, the former category can be divided into two subcategories based on trigger locations: the backdoor trigger can be hidden either in the user query or in an intermediate observation returned by the external environment. We propose the corresponding data poisoning mechanisms to implement the above variations of agent backdoor attacks on two typical agent tasks, web shopping and tool utilization. Extensive experiments show that LLM-based agents suffer severely from backdoor attacks, indicating an urgent need for further research on the development of defenses against backdoor attacks on LLM-based agents. Warning: This paper may contain biased content. ","This work forms a general framework of agent backdoor attacks, then presents a thorough analysis on the different forms of agent backdoor attacks, and proposes the corresponding data poisoning mechanisms to implement the above variations of agent backdoor attacks on two typical agent tasks, web shopping and tool utilization."
"Hijacking Large Language Models: Vulnerabilities, Threat Models, Exploits, and Mitigation Strategies","https://scispace.com/paper/hijacking-large-language-models-vulnerabilities-threat-m3ibzznm9typ","2025","Journal Article","","","10.5281/zenodo.15347305","","&lt;p&gt;&lt;span&gt;Large Language Models (LLMs) are increasingly integrated into diverse applications, making their security and reliability paramount. This research addresses the importance of understanding and mitigating LLM hijacking &ndash; malicious manipulation aimed at controlling or corrupting model outputs. Current research often focuses on specific attack vectors, but a holistic understanding, standardized threat modeling, and systematic evaluation of defenses remain a research gap. This paper's research objectives are to: (1) define and categorize LLM hijacking techniques; (2) conduct a comprehensive review of existing vulnerabilities; (3) develop a formal threat model adapted for LLMs; (4) simulate a representative hijacking technique (prompt injection) to demonstrate feasibility; (5) propose and discuss mitigation strategies; and (6) analyze the ethical and policy implications. The methodology combines literature synthesis, theoretical threat modeling (adapting STRIDE), and computational experimentation using a simulated prompt injection attack on a pre-trained LLM (GPT-2 architecture via Hugging Face's `transformers`). Key findings demonstrate the ease with which simple prompt injection can override intended instructions in a standard LLM, highlighting significant vulnerabilities. The simulation confirms that carefully crafted adversarial prompts can reliably hijack model output. Implications of this research underscore the urgent need for robust defense mechanisms, standardized security evaluation protocols for LLMs, and proactive policy development to govern their safe deployment, mitigating risks such as misinformation generation, data exfiltration, and unauthorized system interactions.&lt;/span&gt;&lt;/p&gt; ",""
"A Survey on Agentic Security: Applications, Threats and Defenses","https://scispace.com/paper/a-survey-on-agentic-security-applications-threats-and-3izcq1j7848k","2025","Journal Article","","Shahriar Asif
Sadeque, Farig
Parvez, Md Rizwan","10.48550/arxiv.2510.06445","https://scispace.compdf/a-survey-on-agentic-security-applications-threats-and-3izcq1j7848k.pdf","The rapid shift from passive LLMs to autonomous LLM-agents marks a new paradigm in cybersecurity. While these agents can act as powerful tools for both offensive and defensive operations, the very agentic context introduces a new class of inherent security risks. In this work we present the first holistic survey of the agentic security landscape, structuring the field around three interdependent pillars: Applications, Threats, and Defenses. We provide a comprehensive taxonomy of over 150 papers, explaining how agents are used, the vulnerabilities they possess, and the countermeasures designed to protect them. A detailed cross-cutting analysis shows emerging trends in agent architecture while revealing critical research gaps in model and modality coverage. ",""
"Operationalizing a Threat Model for Red-Teaming Large Language Models (LLMs)","https://scispace.com/paper/operationalizing-a-threat-model-for-red-teaming-large-1rawly03v0q5","2024","Journal Article","arXiv.org","Apurv Verma
Satyapriya Krishna
Sebastian Gehrmann
Madhavan Seshadri
Anu Pradhan
Tom Ault
Leslie Barrett
David Rabinowitz
John Doucette
NhatHai Phan","10.48550/arxiv.2407.14937","","Creating secure and resilient applications with large language models (LLM) requires anticipating, adjusting to, and countering unforeseen threats. Red-teaming has emerged as a critical technique for identifying vulnerabilities in real-world LLM implementations. This paper presents a detailed threat model and provides a systematization of knowledge (SoK) of red-teaming attacks on LLMs. We develop a taxonomy of attacks based on the stages of the LLM development and deployment process and extract various insights from previous research. In addition, we compile methods for defense and practical red-teaming strategies for practitioners. By delineating prominent attack motifs and shedding light on various entry points, this paper provides a framework for improving the security and robustness of LLM-based systems.","This paper operationalizes a threat model for red-teaming large language models, presenting a taxonomy of attacks and defense methods, and providing a framework for improving the security and robustness of LLM-based systems through practical red-teaming strategies."
"LPCI: Defining and Mitigating a Novel Vulnerability in Agentic AI Systems","https://scispace.com/paper/lpci-defining-and-mitigating-a-novel-vulnerability-in-70t2bt6nwn0f","2025","Journal Article","","Hammad Atta
Yasir Mehmood
Muhammad Zeeshan Baig
Muhammad Aziz Ul Haq
Kecan Huang
Nadeem Shahzad","10.20944/preprints202509.0447.v1","","This paper introduces Logic-layer Prompt Control Injection (LPCI), a novel vulnerability class that exploits persistent memory and execution pathways in Large Language Models (LLMs). Unlike surface-level injections, LPCI operations embed malicious logic within vector stores, retrieval systems, and tool outputs, allowing payloads to remain dormant and execute contextually upon later activation. We formalize the LPCI attack through a six-stage lifecycle (reconnaissance, injection, trigger execution, persistence, evasion, and trace tampering). The feasibility and severity of LPCI are demonstrated through a large-scale empirical evaluation of over 1,700 adversarial trials across five major LLM platforms, revealing a cross-platform attack success rate of 43\%. Targeted demonstrations on production systems further confirm critical vulnerabilities in memory retention and logic mediation. To mitigate these vulnerabilities, we further propose the Qorvex Security AI Framework (QSAF), a defense-in-depth architecture that integrates runtime memory validation, cryptographic tool attestation, and context-aware filtering. The implementation of QSAF in our tests reduced the LPCI attack success rate from 43\% to 5.3\%. Our findings necessitate a paradigm shift from static input-output filtering toward runtime enforcement of logic-layer integrity to secure next-generation AI systems. ","Researchers introduce LPCI, a novel vulnerability in Large Language Models, exploiting persistent memory and execution pathways, and propose Qorvex Security AI Framework (QSAF) to mitigate it, reducing attack success rate from 43% to 5.3% in empirical evaluations."
"Monitoring LLM-based Multi-Agent Systems Against Corruptions via Node Evaluation","https://scispace.com/paper/monitoring-llm-based-multi-agent-systems-against-corruptions-esngf2kbvx7j","2025","Journal Article","","Zhang Zhixin
Xu Ming-qian
Wei, Zeming
Sun Meng","10.48550/arxiv.2510.19420","","Large Language Model (LLM)-based Multi-Agent Systems (MAS) have become a popular paradigm of AI applications. However, trustworthiness issues in MAS remain a critical concern. Unlike challenges in single-agent systems, MAS involve more complex communication processes, making them susceptible to corruption attacks. To mitigate this issue, several defense mechanisms have been developed based on the graph representation of MAS, where agents represent nodes and communications form edges. Nevertheless, these methods predominantly focus on static graph defense, attempting to either detect attacks in a fixed graph structure or optimize a static topology with certain defensive capabilities. To address this limitation, we propose a dynamic defense paradigm for MAS graph structures, which continuously monitors communication within the MAS graph, then dynamically adjusts the graph topology, accurately disrupts malicious communications, and effectively defends against evolving and diverse dynamic attacks. Experimental results in increasingly complex and dynamic MAS environments demonstrate that our method significantly outperforms existing MAS defense mechanisms, contributing an effective guardrail for their trustworthy applications. Our code is available at https://github.com/ChengcanWu/Monitoring-LLM-Based-Multi-Agent-Systems. ",""
"A Multi-Agent System for Cybersecurity Threat Detection and Correlation using Large Language Models","https://scispace.com/paper/a-multi-agent-system-for-cybersecurity-threat-detection-and-v6uo85j474bh","2025","Journal Article","IEEE Access","Yasser Hmimou
Mohamed Tabaa
Azeddine Khiat
Zineb Hidila","10.1109/access.2025.3602681","","As cyber-attacks rapidly evolve across communication, infrastructure and data layers, traditional security solutions such as rule-based intrusion detection systems (IDS) or signature-based antivirus programs are effective at detecting known threats, but they often lack the contextual understanding and semantic interpretation necessary to detect complex or evolving attacks. For example, spear-phishing campaigns, advanced persistent threats (APTs), and multi-stage attacks often escape detection due to their subtle and context-dependent nature. This limitation creates a critical gap in detecting coordinated or subtle attack patterns that span multiple systems and domains. The need for semantic understanding, cross-domain visibility, and adaptive detection is increasingly urgent, particularly as threat actors employ polymorphic and AI-driven strategies that traditional systems cannot interpret or correlate effectively. This paper presents a modular multi-agent architecture that integrates established cybersecurity analysis tools with large language models (LLMs) to achieve intelligent, explicable and highly accurate detection of threats across diverse data types. Three specialized agents: 1) email verification, 2) log analysis, and 3) IP address scanning each operate independently with tailored detection pipelines that combine domain-specific tools and LLM-powered semantic analysis components to identify, characterize, and report threats specific to their domain. At the core of the system lies a contextual recommendation system that processes and cross-analyzes the outputs of all specialized agents to detect complex threat patterns such as multi-vector, time-based, or stealth attacks that would otherwise evade isolated detection mechanisms. The evaluation on benchmark datasets, including CIC-IDS 2017, SpamAssassin, and custom simulated network environments, demonstrates threat detection accuracy of 93.6%, multi-agent correlation accuracy of 87%, and false positive reduction of 41.3% compared to traditional approaches. The use of LLMs for both structured explanations and chain-of-thought reporting further enhances analyst confidence and reduces triage time.","This paper presents a multi-agent system integrating cybersecurity tools with large language models for intelligent threat detection, achieving 93.6% accuracy and 41.3% false positive reduction, with contextual recommendation and structured explanations enhancing analyst confidence and reducing triage time."
